Fld_Linked_ID;Fld_Company_ID;Company_Old_Id;Fld_Company_Type_ID;Fld_Company_Country;Fld_Company_City;Fld_Company_State;Fld_Company_Street;Fld_Company_ZipCode;Fld_Company_Fax;Fld_Company_Phone;Fld_Company_Email;Fld_Company_Score;Fld_Company_BAX_Contact;Fld_Remark;Fld_VAT_Nbr;Fld_Date_Of_First_Contact;Fld_Company_Address_Type
1978;1978;1007715343;12;France;;;;;;;;7;3;http://www.airturquoise.com/. Bankrupt;;;3
1977;1977;992880372;2;;;;;;;;;;;;;;3
1976;1976;770632706;3;;;;;;;;;;;;;;3
1975;1975;549852706;3;;;;;;;;;;;;;;3
1974;1974;100580224;6;;Rueil Malmaison Cedex;;"8, Rue Paul Héroult
ZAC Sainte Geneviève";92563;01-4708-3538;01-5547-2571;;5;;;;;3
1973;1973;84239333;2;CHINA;;;;;;;;;;;;;3
1972;1972;28316800;2;Sweden;35 Karlskoga;;Flygplatsen;S-691;;;http://www.swefly.com;;;;;;3
1971;1971;1808;1;Canada;Montreal;Quebec;4105 Cousens st.;H4S 1V6;514-745-2711;514-745-1600;;;;;;;3
1970;1970;2088983119;3;;;;;;;800-284-7677;;;;info@rosenvisor.com <info@rosenvisor.com> Dist by Glandale / http://www.ceebaileys.com/ordermono.htm;;;3
1969;1969;2088983118;2;;;;;;;714-545-5511;;;;;;;3
1968;1968;2088983117;3;USA;;;;;949-809-8390;949-809-8380;;;;eashman@parker.com;;;3
1967;1967;2088983116;6;France;;;;;01-6459-3994;01-6081-5555;;;;Ex RAYAN;;;3
1966;1966;2088983115;6;;;;;;401-941-8795;401-473-2324;;;;Seals;;;3
1965;1965;2088983128;3;USA;;;;;818-779-3971;818-779-3925;;;;www.puroflow.com / kime@PUROFLOW.com;;;3
1964;1964;2088983127;6;USA;Seattle;Washington;901 Dexter Avenue North,;98109;206.281.1365;206.281.1300;;4;;Batch No need on units & cert NQ  131;;;6
1963;1963;2088983126;3;;;;;;860) 243-7993;860) 243-9704;;;;www.kamatics.com Bearing dist Dixie Aerospace 404-348-8100, Wesco Aircraft Hardware 805-520-9465,W.;;;3
1962;1962;2088983125;2;South Africa;;;;;;;;;;Golfstream learjet, Bell222;;;3
1961;1961;2088983124;3;;;;;;;;;;;;;;3
1960;1960;2088983123;2;;;;;;;;;;;;;;3
1959;1959;2088983131;2;Nepal;;;;;;;;;17;;;;3
1958;1958;2088983130;3;;;;;;0049-8021-9025-66;0049-8021-9025-0;;;;Call the Distributor: SATAIR;;;3
1957;1957;2088983144;3;UK;;;40, Fort Parkway, Erdington;;44-(0)-121 377 7150;44-(0) 121 627 7303;;;;;;;3
1956;1956;2088983143;6;USA;;CA;;92675;;;;;;;;;3
1955;1955;2088983142;3;Canada;;;;;;905-683-3100;;;;;;;3
1954;1954;2088983141;2;SPAIN;;;;;;;;;17;;;;3
1953;1953;2088983140;6;Canada;;;3675 Boul. Industriel;;514-629-1655;514-629-3454;;;;;;;3
1952;1952;2088983139;6;;;;;;708.354.2820;708.354.1040;;;;info@grayhill.com Sodimatel DIST in FR m.rousseau@sodimatel.com;;;3
1951;1951;2088983138;3;Japan;;;;;81-42-528-6162;81-42-528-6185;;;;"AOG Japan : +81-908-806-9031  NL office  Mr Lu 31-20-653-0044 fx 58 lu@jamcoeu.com
USA : +1-425-347";;;3
1950;1950;2088983137;6;Japan;;;;;81-3-3265-5348;81-3-3265-0231;;;;kouhou@nohmi.co.jp Dist by Jalux fax 81-3-5460-7205;;;3
1949;1949;2088983136;2;Russia;;;;;;;;7;17;;;;3
1948;1948;2088983135;6;;;;St. Petersburg, Florida 33710;;727) 347-3881 (sales fax;727) 347-2181 (voice;;;;Press Transducer / sales@vsensors.com;;;3
1947;1947;2088983134;1;Hertfordshire;Stevenage;UK;Six Hills Way;SG1 2DH;44-1438-768822;44-1438-768800;;;;sales@radomes.co.uk;;;3
1946;1946;2088983133;3;;;;;;1-310-618-6660;310-618-6640;;;;716-687-4195  Tim Leach Fax 1-716-687-5969;;;3
1944;1944;579174521;3;;;;;;;36-1-296-8597 (seceretary);;;;CRJ - From EWG, recved first CRJ in Sept and second in Oct/02. Fleet under Malev;;22-juil-02;3
1943;1943;574060476;1;USA;Miami;FL;12400 SW 134th Court, Bay 12;33186;;;;;;;;24-sept-02;3
1942;1942;552467567;3;France;SAINT CYR EN VAL;;Rue Rond d'Eau;45590;;02 38 63 84 00;;;;;;17-déc-01;3
1941;1941;552002970;1;USA;santa maria;CA;726 w.betteravia;93455;805-349-1910;805-349-1911;-;;;-;;27-mai-02;3
1940;1940;550423144;3;;;;;;;44-208-4499263;;;;;;10-juil-01;3
1939;1939;549741107;6;France;Ozoir la Ferrière Cedex;;22 avenue Maurice Chevalier;77330;;01 60 18 52 00;;5;;;FR 90 306 978 545;16-juil-01;3
1938;1938;543518208;1;USA;Miami, FL 33166;;;;;305-717-9951;;;;Work with indonesia;;19-déc-01;3
1937;1937;536028979;1;USA;Tulsa;Oklahoma;;74117;;918-272-4538;;5;;;;25-sept-01;3
1936;1936;535384417;3;;;;;;;954-749-4886;;;;;;07-déc-01;3
1935;1935;533902386;2;;;;;;;91-44-2561113/4/5/6/7;;;7;;;16-oct-02;3
1934;1934;522292855;3;Netherlands;;;;;;;;;;;;30-mai-01;3
1933;1933;516613890;4;ENGLAND;HARROW, MIDDLESEX;;AEROSPACE HOUSE, 2A TUDOR ROAD;HA3 5PE;;;;;;Same company as Aerospares 2000 Ltd;;20-juil-01;3
1932;1932;516571102;3;France;;;;77165;;01-6001-4765;;;;;;28-janv-02;3
1931;1931;516125607;3;Canada;Richmond;;;V7B-1A3;;604-270-3080;;;;;;21-mars-02;3
1930;1930;504066508;3;;;NY;;11418;;718-441-9000;;;;;;25-juil-02;3
1929;1929;494793141;6;USA;CEDAR RAPIDS;IOWA;4700 N. RIVER BLVD;52411;;1-319-378-3500;;;;;;30-oct-01;3
1928;1928;490405879;3;;;;;;;201-236-2266;;;;;;01-juin-01;3
1927;1927;476778882;3;Danemark;KASTRUP;;;DK2770;;45-3250-0440;;;;;;11-sept-01;3
1926;1926;475334599;3;China;huadu;;HUANZHENDONG ROAD,HUASHAN HUAQIAO;510075;;86-20-8526-5311;;9;;ue-aviation.com;;09-oct-01;3
1925;1925;462924833;3;USA;Memphis;TN;3833 PREMIER Avenue;38118;;901-362-9700;;;;;;18-févr-02;3
1924;1924;451349582;3;SPAIN;;;;;;;;;;;;18-avr-01;3
1923;1923;450001651;3;;;NY;;11520;;516-868-7700;;;;;;22-août-01;3
1922;1922;446269933;2;UK;Forest;Guernsey;La Planque Lane, Guernsey Airport;GY8 0DT;;44 1481 266333;;4;1;;VAT exempt area, no VAT #;21-mai-01;3
1921;1921;432504111;3;USA;Patchogue;NY;191 Maple Avenue;11772;;631-447-9698;;;;;;08-août-01;3
1920;1920;1034367755;3;USA;BOCA RATON;FLORIDA;1181 S.Rogers Circle #12;33487;;561-241-3601;;;;To PurchParts Only with Tracability - unreliable Surce;;05-juin-01;3
1919;1919;1625;1;USA;Milwaukee;WI;8065 West Fairlane Ave.;53223;1 414 355 2648;1 414 355 7770;;;;;;03-avr-01;3
1918;1918;1624;3;UK;Horsham;West Sussex;17 lawson Hunt Industrial Park;rh12 3jr;;44 1403 265 566;;;;;;02-avr-01;3
1917;1917;1623;1;Ireland;;;Dublin Airport;;;353 1 886 6975;;5;;;;02-avr-01;3
1916;1916;1622;3;USA;;IA;2050 Progress drive;52233;;847-808-7460;;;;;;01-avr-01;3
1915;1915;1621;1;France;Garons;;Aeroport de Nimes-Arles-Camargue BP 23;30128;;04-6670-7274;;;;sous Sabena;;30-mars-01;3
1913;1913;1619;3;;;;;;;44-20-8990-6711;;;;;;29-mars-01;3
1912;1912;1618;3;;;;;;;305-971-9091;;;;;;27-mars-01;3
1911;1911;1617;5;USA;New York;NJ;75 Burt Drive - Deer Park;11729;;1-631 667 4000 / 253;;5;;;;27-mars-01;3
1910;1910;1616;3;South Africa;Cape Town;;PO Box 6 - Cape Town Int'l Airport;7525;;27 21 386 4360;;9;;;;26-mars-01;3
1909;1909;1615;1;USA;Chatsworth;CA;9101 Winnetka Ave.;91311;818-700-2882;818-700-1616;;;;;;26-mars-01;3
1908;1908;1614;3;DK;;;;;;45 8636 44 22;;;;;;23-mars-01;3
1907;1907;1613;3;usa;;NJ;;07410;;973-238-0800;;;;;;23-mars-01;3
1906;1906;1612;3;USA;Valencia;CA;28402 W Livingston Ave,;91355-1415;;661-702-0800;;;;;;23-mars-01;3
1905;1905;1610;3;;Beziers;;;;;01-4311-3400;;;;;;20-mars-01;3
1904;1904;1609;3;USA;Miami;FL;;33122;;305-593-9929;;;;;;20-mars-01;3
1902;1902;1034663341;3;;;;;;;1 30 96 57 29;;;;;;15-oct-02;3
1901;1901;1568;3;The Netherlands;;;Eikenlaan 261 J, 2404 BP, Alphen aan;;31 (0)172 501 925;31 (0)172 468 050;;;;Specializing in Fokker F-27 and F-28 F100. Office UK, Malasiya,;NL008700333B02;07-févr-01;3
1900;1900;1567;4;;;;;;;;;;;;;06-févr-01;3
1899;1899;1566;3;France;Romilly sur Seine;;26 rue Mattéoti;10100;;03 25 210 417;;;;;;05-févr-01;3
1898;1898;1565;3;USA;;;;;;;;;;;;31-janv-01;3
1897;1897;1564;3;;WECKER;;;;;;;;;;;29-janv-01;3
1896;1896;1563;3;Singapore;Singapore;;"2 Woodlands Sector 1
#03-23";738068;;65-552-8154;;9;;www.pbagroup.net;;29-janv-01;3
1895;1895;1562;3;Australia;;;;3041;;61-393 799 437;;;;;;29-janv-01;3
1894;1894;1561;6;FR;AVRILLE CEDEX;;Chemin du champ des martyrs BP 9;49241;;02 41 33 63 63;;;;;;29-janv-01;3
1893;1893;1560;10;UK;Aberdeen;Scotland;Caledonian House - Ninian road;AB210PD;;44 1224 722 274;;7;1;;;26-janv-01;3
1892;1892;1559;12;ALGERIA;;;;;;213 21 50 87 06;;;;;;26-janv-01;3
1891;1891;1558;11;Spain;Valencia Quart de Poblet;;AV. Comarques Del Pais Valencia,2 Parcela 83;46930;;34-956-85-5957;http://www.grupogeci.com/;5;3;"Rcvd list ATR 42 26/01/01 ref GE106J. Old address Poligono Ind. ""El Oliveral"", Fase III, Nave113";ESA 9701 88 65;26-janv-01;3
1890;1890;1557;3;USA;Lake Forest;CA;One Capitol Drive;92630-2203;;949-586-7558;;;;;;24-janv-01;3
1889;1889;1556;4;ITALY;ROMA;;Via Filippo Searafini 6;00173;39-06-722-3567;39-06-722-3571;;;;;;24-janv-01;3
1888;1888;1555;6;USA;Lancaster;NY;225 Erie Steet;14086;;1 716 683 5100;;;;Dist Via Aviall - Api - Ansett;;22-janv-01;3
1887;1887;1554;3;;;;;;;800-450-6777;;;;;;19-janv-01;3
1886;1886;993123376;12;Nepal;;;;;;977-1-473-860;;6;;FR customer;;21-juin-01;3
1885;1885;992776880;2;Brazil;AV. PEDRO BUENO 1400;SAO PAULO;RUA MONSENHOR ANTONIO PEPE 94;04357-080;55 (11) 5582 9362;55 (11) 5582 9503;;;7;bought Pantanal. Purchase Ordres Pantanal Airlines is now under administration by TAM Airlines.;;17-juin-01;3
1884;1884;992439021;3;;;;;;;305-805-5499;;;;;;13-juin-01;3
1883;1883;992413041;6;USA;Phoenix;AZ;1944 east sky hurber circul;85034;;602-436-3836;;4;;;;13-juin-01;3
1882;1882;992353186;4;USA;Morton Grove;IL;6264 Oakton Street;60053;;847-583-1300;;4;3;devision of HEICO Corporation;;12-juin-01;12
1881;1881;992263545;3;USA;;FL;;;;1-321 267 1040;;;;;;11-juin-01;3
1880;1880;991996921;3;Singapore;;;;486361;;91-11-610-8198;;;;;;08-juin-01;3
1879;1879;991981799;3;;;MD;;20878;;301-977-3114;;;;;;08-juin-01;3
1878;1878;902638709;3;ITALY;Lonate Pozzolo;;Via Monte Grappa N.2;21015;;39-0331-301-750;;;;;;23-août-01;3
1877;1877;897155448;3;;;WA;;98188;;425-227-4500;;;;;;17-mai-02;3
1876;1876;892843165;3;;;;;;;859-269-2351;;;;;;13-mai-02;3
1875;1875;889692319;3;;;;;;;954-741-1707;;;;;;30-août-01;3
1874;1874;887316783;3;;;;;;;281-933-6740;;;;;;25-févr-02;3
1873;1873;862088333;3;;;;;;;44-1449-770-007;;;;;;07-nov-02;3
1872;1872;857698490;3;;Dallas;TX;;;;214-337-8958;;;;;;13-sept-02;3
1871;1871;855871086;3;USA;;;;;;954-929-5878;;;;work with Prima Av in Turkey;;22-août-01;3
1870;1870;838219256;6;USA;Burnsville;MN;14300 Judicial Road;55306-4898;;952-892-4300;;;;;;15-nov-02;3
1869;1869;837200049;3;;;;;;;305-599-9957;;;;;;29-août-01;3
1868;1868;837154209;3;;;;;;;305-477-6282;;;;;;12-avr-02;3
1867;1867;1553;3;GERMANY;;;;;;49-6105-970116;;;;;;18-janv-01;3
1866;1866;1552;6;;;;;;;44-1355-277-845;;;;;;18-janv-01;3
1865;1865;59169486;3;Ireland;;;;;;353-872-352-111;;;;;;27-févr-02;3
1864;1864;26398269;3;USA;Mansfield;TX;7356 HWY 1187;76063;817-672-0064;817-672-0060;;8;;rbailey@avinvres.com;;21-janv-02;3
1863;1863;1165;6;;sylmar;ca;12780 San fernando rd;91342;818-362-7801;818-362-6711;;;;;;26-janv-99;3
1862;1862;1163;1;CERGY PONTOISE;ZA DU VERT GALLANT;ST OUEN L'AUMONE;7/9 AV, DE L'EGUILLETTE - BP7186;95056;;01 34 32-63 38;;;;;01-3432-6486;25-janv-99;3
1861;1861;1162;3;USA;Superior;WI;7874 Brill Road;54880;715-399-0891;715-399-0890;;;;;;25-janv-99;3
1860;1860;1161;6;France;Massy;;zi de la Bonde -15 rue du Buisson aux Fraises;91300;+33 1 69 75 81 79;33 1 69 75 81 85;;5;;Dist Also By Rosenberg FR 01-3411-7608 04-7224-6024 - 67 fx;;25-janv-99;3
1859;1859;1160;2;INDIA;;;;;;;;;7;;;25-janv-99;3
1858;1858;1159;3;UK;;;;;;44 1293 51 66 51;;7;;;;25-janv-99;3
1857;1857;1158;6;;;FL;;;;;;;;;;25-janv-99;3
1856;1856;1157;6;USA;Atlanta;GA;5159 Southridge Parkway;30349;;770-991-7211;;;;salse also via Intertrade;;25-janv-99;3
1855;1855;1156;9;France;Z.I Paris Nord II , Roissy CDG;;94 rue de la Belle Etoile,;95947;;;;4;;;;22-janv-99;3
1854;1854;1155;1;USA;Machesney Park;IL;1303 Turret Drive;61115;815- 398-9308;815-398-9202;;7;;;;21-janv-99;3
1853;1853;1154;1;France;Maillane;;dept maintenance - za La praderie bp 13;13910;;04 90 95 77 66;;5;;;;21-janv-99;3
1852;1852;1055;6;ITALY;20060 CASSINA DE' PECCHI (MI);;Via G. GALILEI, 5;20063;;39 02 924 401;;4;;;IT 00578910127;01-avr-98;8
1851;1851;1054;3;FRANCE;PARIS cedex 03;;9, rue de Poitou;75003;;01 42 71 23 45;;;;;;01-avr-98;3
1850;1850;1053;3;South Australia;Salisbury;;James Shofield Drive, Adelaide  Airport,;5950;;00 61 882 344 755;;;;AIR EMILIA, Italy wet-leased ATR 42-300 (032);;01-avr-98;3
1849;1849;1052;1;NORWAY;Lysaker;;Oksenoyveien 12;1366;;47 67 53 90 66;;5;;;;30-mars-98;3
1848;1848;1051;6;Germany;Mainz Kastel;;Lorenz Schott ST. 9;55252;;49 6134 204110;;;;;DE814224455;26-mars-98;3
1847;1847;1050;3;ENGLAND;Christchurch Dorset;;Bournemouth Int'l Airport;BH23 6NE;;01202 409074;;;;;;26-mars-98;3
1846;1846;20869653;1;Italy;;;;;;;;;;;;22-juil-02;3
1845;1845;1049;6;The NETHERLANDS;BEEK;;Maastricht Aachen Airport, Horsterweg 7;6199 AC;;31 433 588 873/846/889/844;;4;;;NL 005557501B01;20-mars-98;3
1844;1844;1672092644;3;Singapore;;;;;;65-63243248;;9;;;;06-nov-02;3
1843;1843;1668781096;3;USA;wilmington;DE;320 cornell drive - suite D 7;19801;302 777 7800;302-777-5000;;;;;;21-mars-02;3
1842;1842;1665157182;3;Canada;Calgary;AB;Hgr # 5, 620a mctavish Rd. NE;T2E 7G6;;403-250-3032;;;;;;07-nov-02;3
1841;1841;1648784381;3;;;;;;;353-1843-9333;;;;;;17-mai-02;3
1840;1840;1646783226;3;Singapore;;;432 balestier rd.#01-448 public mansion;329813;;65-62-504-833;;;;;;17-avr-02;3
1839;1839;1646597713;3;;;;;;;305-463-9990;;;;;;19-sept-02;3
1838;1838;1638892883;3;USA;Atlanta;GA;4694 Aviation Parkway Suite K;30349;404-767-1467;404-767-0282;;;;-;;24-oct-01;3
1837;1837;1628965987;3;;South Windsor;Connecticut;;06074;;860-289-2500;;;;;;22-mai-01;3
1836;1836;1608810131;3;Switzerland;Belp;;;3123;;41319602231;;;;;;15-nov-02;3
1835;1835;1603411119;3;;signal hill;CA;;90804;;562-498-8263;;;;"F27 specialist; check all F27, such as Farnair, Air Contractors, Swift, Empire, all ATR crago A/L.";;24-août-01;3
1834;1834;1589211025;3;;;;;;;39-06-7934-0573;;;;;;06-mars-02;3
1833;1833;1587270779;3;;;;;;;;;;;;;18-oct-02;3
1832;1832;1585787249;2;INDIA;mumbai;east;s.m centre andheri-kurala rd. andheri east;400 059;;91-22-615-6682;;7;7;;;28-juin-02;5
1831;1831;1577081305;4;;;CA;;92621;;714-255-9700 x 106;;;;;;20-déc-01;3
1830;1830;1574792319;3;Turky;;;;;;90-212-662-71-57/58;;;;;;25-avr-02;3
1829;1829;1572990346;3;;;;;;;516-333-2121;;;;;;23-déc-02;3
1828;1828;1569760377;3;usa;hauppauge;ny;70 oser av;11788;;1-631-231-6111;;;;;;01-févr-02;3
1827;1827;1547554549;3;USA;Tustin;CA;1562E Parkway Loop;92780;714-247-1011;714-247-1010;www.oceanairinc.com;;;;;27-nov-01;3
1826;1826;1540419754;3;;;FL;;33155;;305-264-2662;;;;;;22-janv-02;3
1825;1825;1536679829;3;;;;;;;714-524-5520;;;;;;17-déc-02;3
1824;1824;1536266613;3;;;;;;;626-399-2787;;;;;;17-avr-01;3
1823;1823;1519877419;3;;;;;;;202-363-2600;;;;;;25-mars-02;3
1822;1822;1505319929;5;France;boulogne;;112 rue de paris;92100;;01-4604-4369;;5;;;;31-mai-02;3
1821;1821;1499627913;3;Spain;;;;;;34-913-938-410;;;;;;15-oct-01;3
1820;1820;1495592306;3;;;;;;;1-949 574-4100;;;;;;13-nov-02;3
1819;1819;1483934345;3;;;;;;;61-393-381-155;;;;;;12-avr-02;3
1818;1818;1468698651;3;;;;;;;954-575-8330;;;;;;19-mars-02;3
1817;1817;1461638615;3;;;;;;;212-605-0920;;;;;;25-avr-01;3
1816;1816;1461346480;3;;;;;;;886-6-2022537;;;;;;14-oct-02;3
1815;1815;1452801176;3;Israel;;;;;;972-3-632-3576;;;;;;12-mars-02;3
1814;1814;779;3;USA;;AK;;;;907.243.2485;;;;;;;3
1813;1813;776;3;Nigeria;;;;;;234.1.496.1501;;;11;;;;3
1812;1812;775;3;Nigeria;;;;;;370-3-739-9111;;;;;;;3
1811;1811;773;2;Tanzania;;;;;;255.51.38300;;;17;;;;3
1810;1810;772;3;Cyprus;;;;;;357.2.465580;;;;;;;3
1809;1809;769;3;Israel;;;;;;972.9.501193;;;;;;;3
1808;1808;766;2;Israel;TEL AVIV;;DOV AIRPORT P.O.B. 39101;61392;;972.3.690.2240;;5;7;GMA with ATR;;;3
1807;1807;758;2;South Africa;Johannesburg;;POB 101 Johannesburg Intl Airport;;;27.11.978.5577;;4;6;See also South African Express Airways. Uses ILS;;18-mars-96;2
1806;1806;757;2;South Africa;;;;;;27-11-3901922;;7;6;;27.11.973.2941;18-mars-96;3
1805;1805;756;3;South Africa;;;;;;27.11.659.2980;;;;;;18-mars-96;3
1804;1804;754;3;South Africa;;;;;;27.11.921.0111;;;;;;18-mars-96;3
1803;1803;753;3;USA NY;;;;;;516.694.0600;;;;;;;3
1802;1802;752;2;Turkey;;;;;;;;7;7;;;18-mars-96;3
1801;1801;750;2;Sweden;Malmö-Sturup;;;SE-230 32;;46 40 500 500;;7;;;SE 556204370201;;3
1800;1800;742;2;New Zealand;;;;;;01-6486-6939;;;;;;;3
1799;1799;740;3;New Zealand;;;;;;64.3.218.9129;;;;;;;3
1798;1798;1298;2;Norway;;;;;;;;;7;commercially branded “Norwegian,;;10-sept-99;3
1797;1797;1297;3;;;;;;;;;;;;;08-sept-99;3
1796;1796;1296;4;;;;;;;;;;;;;08-sept-99;3
1795;1795;1295;3;France;Lemesnil amelot;;11 rue de la grande borne;77990;;01-64-02-67-67;;;;;;03-sept-99;3
1794;1794;1294;2;ITALY;Somma Lombardo;;;21019;;;;;7;;;03-sept-99;3
1793;1793;1293;3;Belgium;HERSTAL;;;4040;;32-4-264-0821;;;;Dist DERCO USA  - Boon FR;;31-août-99;3
1792;1792;1292;3;USA;MIAMI;FL;3150 NW 40 ST;33142;;305-633-8800;;;;;;27-août-99;3
1791;1791;1291;3;SPAIN;CADIZ;;Calle Empedrada 33, Jerez de la Frontera;11401;;34-956-343430;;;;;A 116 54 134;26-août-99;3
1790;1790;1290;1;USA;Corona;CA;257 HELICOPTER CIRCLE;92880;;1-909-372-2870;;4;;;;26-août-99;3
1789;1789;1289;3;USA;;;;;;707-746-6265;;;;;;24-août-99;3
1788;1788;1288;3;;;;;;;201-288-1189;;;;;;24-août-99;3
1787;1787;1287;3;;;;;;;353-6147-4766;;;;;;24-août-99;3
1786;1786;1286;6;switzerland;Bachenbulach;;bitziberg Str 5;CH-8184;41-44-218-1212;41-44-218-1200;;;;Company EMTEQ Europe;;24-août-99;3
1785;1785;1285;2;Ivory Coast;;;;;;;;;17;http://www.airivoire.com;;19-août-99;3
1784;1784;1284;3;;;;;;;305-633-0399;;;;;;18-août-99;3
1783;1783;1283;1;USA;Deearfield Beach;FL;580 South Military Trail;33442;;954-428-9500;;5;;Work wit HYDREP;;17-août-99;3
1782;1782;1282;2;France;Carpiquet;;Aéroport de CEAN-Carpiquet;F-14650;;02-31081100;;;14;;;11-août-99;3
1781;1781;1281;3;;;;;;;44-1531-633 000;;;;;;10-août-99;3
1780;1780;1280;6;uk;reading berkshire;;suttons park av., suttons business park;rg6 1la;;44-118-926-2977;;4;;;;09-août-99;3
1779;1779;1279;6;France;La Ferte Bernard;;Route de bonnetable;72400;;01-69-82-77-92 / 58;;5;;;;05-août-99;3
1778;1778;1278;3;;;;;;;414-355-770;;;;;;04-août-99;3
1777;1777;1277;3;Italy;Foggia;;;;;39-0881-760039;;;;Under agreement for now, but not for long,;MIN P.O. : 250 U$;03-août-99;3
1776;1776;1276;6;France;TIERCE;;Avenue de l'osier;49125;;02-41-42-88-92;;;;;;30-juil-99;3
1775;1775;1275;12;ISRAEL;Tel-Aviv;;P.O:Box 40, Ben Gurion Int'l Airport;70100;;972-3-536-2580;;;;;;29-juil-99;3
1774;1774;1274;3;;;;;;;02-4004-4777;;;;;;27-juil-99;3
1773;1773;1207;12;LITHUANIA;Kaunas;;VEIVERIY STR, 132;3018;;370-3-739-9111;;3;;suspended operations, citing debts to Eurocontrol and suppliers ceasing deliveries.;LT 329 974 314;02-mars-99;3
1772;1772;1206;2;;;FL;;33762-3805;;1-727-532-6653;;4;;;;01-mars-99;3
1771;1771;1205;3;USA;MIAMI;FL;7825 N.W 53rd St.;33166;;1-305-592-6236;;;;link to aviotrade inc;;01-mars-99;3
1770;1770;1204;3;;;;;;;44-1276-857441;;;;;;26-févr-99;3
1769;1769;1203;3;;;Salaunes;;33160;;05,5668,5520;;;;;;25-févr-99;3
1768;1768;1202;3;ENGLAND;Christchurch;Dorset;Build. 97 BournemOUth Int'l Airport;BH23 6SE;;44-120-257-0055;;;;;;24-févr-99;3
1767;1767;1183;1;USA;Miami;FL;1951 NW 93rd Avenue;33172;305 477 3367;305 477 2994;;4;;;;15-févr-99;3
1766;1766;1182;1;;;;;;;800-264-7411;;;;;334-928-6800;15-févr-99;3
1765;1765;1181;3;;MONACO;Principaute de monaco;3 rue de l'industrie;98000;;377.9205.6688;;;;;;10-févr-99;3
1764;1764;1180;1;USA;Atlanta;GA;5000, A Clark Howell Highway;30349;404-765-1722;404-767-4667;;4;4;-;;10-févr-99;3
1763;1763;1179;3;France;blagnac;;Immeuble centreda, rue didier daurat;31700;;05 61 71 01 89;;;;;;09-févr-99;3
1762;1762;1178;6;France;vendome;;52 Rue du courtiras;41100;;01.4080.5834/5889;;;;HONEYWELL -NLG Garrett;;09-févr-99;3
1761;1761;1177;3;UK;;;;;;44,1403,711,444;;;;EAE Gmbh Contacts;;09-févr-99;3
1760;1760;1176;6;United Kingdom;Christchurch;Dorset;Aviation Park West, Bournemouth Airport;BH23 6EW;;44-1202-581-818;;4;;;GB798032890004;09-févr-99;3
1759;1759;1175;6;France;Bealieu les Loches;;1 plc. du M. Leclerc;37600;;01 41 23 22 89;;5;;link to Air Cruisers;FR78482605771;05-févr-99;9
1758;1758;1174;10;Canada;TORONTO;ONTARIO;PO BOX 6023 AMF;L5P 1B9;;1-905 676 1540;;7;;;;05-févr-99;3
1757;1757;1173;3;;;;Int'l Precision;;;01-39-54-31-11 ou 05-61-06-52-;www.ippbv.com;;;;;05-févr-99;3
1756;1756;1172;2;Ireland;;;;;;;;;;;;04-févr-99;3
1755;1755;1171;6;UK;SLOUGH;BERKSHIRE;683/685 STIRLING ROAD;SL1 4ST;;44-1753-696 006;;;;www.aircraftbraking.com;;04-févr-99;13
1753;1753;1169;1;France;DIEUPENTALE;;ROUTE DE TOULOUSE;82170;;05-6302-5249;;7;;;;02-févr-99;3
1752;1752;1168;1;France;L'isle jourdain;;ZAC  DE PONT PEYRIN;32600;05 6207 3584;05-6207-7171;www.jcb-aero.com;5;;CERT PROBLESS always CONFIRM P/N & SN Marked on Units & CERT Faxed Prior Shippment;;01-févr-99;3
1751;1751;1167;5;USA;Miami;FL;8881 N.W. 13th Terrace;33172;;1-305-592-4633;;9;;Ask Certified Copy or Original Cert With Evry Order -;;01-févr-99;3
1750;1750;1166;3;France;BAILLY;;8 PARC DES FONTENELLES BP30;78870;;01-3009-2525;;;;;;29-janv-99;3
1748;1748;1517;3;USA;MUSKEGON;MI;;49441;;231-798-8464;;;;;;13-déc-00;3
1747;1747;1516;3;USA;GREENVILLE;NC;;27858;;252-355-7963;;;;;;11-déc-00;3
1746;1746;1515;3;USA;KANSAS CITY;MO;6319 Stadium dr.;64129;;1 816 923 2228;;;;;;07-déc-00;3
1745;1745;1514;10;GERMANY;Koeln;;Hangar 6;51147;;49 2203 40 48 04;;5;1;make A and B checks on CRJ and A checks on ATR;DE 812996 978;06-déc-00;3
1744;1744;1513;6;USA;Leonia;NJ;One willow three road;07605;;1 201 461 0900;;;;DIST BY TRANSAERO 516-921-7400 fx 516-921-7407;;06-déc-00;3
1743;1743;1512;3;USA;Wichita;KS;1853 S. Eisennower Ct.;67209;;316-945-0445;;8;;;;04-déc-00;3
1742;1742;1511;2;fr;blagnac cdx;;1 Rond point maurice bellonte;31707;;05-6171-0140;;;17;;;01-déc-00;3
1741;1741;1510;3;USA;;CA;;92008;;760-597-9100;;;;;;30-nov-00;3
1740;1740;1509;3;USA;Pompano Beach, FL;FL;2301 NW 33rd Court, Suite 114;33069;954-979-8122;954-979-8130;;;;;;30-nov-00;3
1739;1739;2136405086;3;;;ROSNY SOUS BOIS;;93116;;01-49-35-35-35;;;;;;;3
1737;1737;2136405084;3;;;NY;;12540;;845-677-8185 Ext : 111;;;;;;;3
1736;1736;2136405083;3;;;FL;;33178;;1305-418-4252;;;;;;;3
1735;1735;2136405082;3;;;CA;;95035;;1801-859-4269;;;;;;;3
1734;1734;2136405081;3;;;;;;;714-966-1199;;;;;;;3
