Part Number,,Cond,Qty In Stock,UM,Description,,W/H,Serial No.,,Reserved Qty,,,
190-92270-031,,AR,1,EA,I/B FLAP TRACK #2,,Embraer,N / A,,0,,,
190-92270-031,,AR,1,EA,I/B FLAP TRACK #2,,Embraer,N / A,,0,,,
190-92270-031,,AR,1,EA,I/B FLAP TRACK #2,,Embraer,N / A,,0,,,
190-92270-032,,AR,1,EA,O/B FLAP TRACK #2,,Embraer,N / A,,0,,,
190-92270-032,,AR,1,EA,O/B FLAP TRACK #2,,Embraer,N / A,,0,,,
190-92270-032,,AR,1,EA,O/B FLAP TRACK #2,,Embraer,N / A,,0,,,
190-92272-031,,AR,1,EA,O/B FLAP TRACK #3,,Embraer,N / A,,0,,,
190-92272-031,,AR,1,EA,O/B FLAP TRACK #3,,Embraer,N / A,,0,,,
190-92272-031,,AR,1,EA,O/B FLAP TRACK #3,,Embraer,N / A,,0,,,
190-92272-031,,AR,1,EA,O/B FLAP TRACK #3,,Embraer,N / A,,0,,,
C20105000-2,,SV,1,EA,TACHOMETER,,Airbus,58185,,0,,,
190-92272-031,,AR,1,EA,O/B FLAP TRACK #3,,Embraer,N / A,,0,,,
190-92272-031,,AR,1,EA,O/B FLAP TRACK #3,,Embraer,N / A,,0,,,
190-92272-031,,AR,1,EA,O/B FLAP TRACK #3,,Embraer,N / A,,0,,,
C24703003-1,,SV,1,EA,ELEC PARK BRKG VALVE,,Airbus,H1232,,0,,,
190-92272-032,,AR,1,EA,I/B FLAP TRACK #4,,Embraer,N / A,,0,,,
190-92272-032,,AR,1,EA,I/B FLAP TRACK #4,,Embraer,N / A,,0,,,
190-92272-032,,AR,1,EA,I/B FLAP TRACK #4,,Embraer,N / A,,0,,,
C24730100,,SV,1,EA,NLG DOOR UPLOCK,,Airbus,H3900,,0,,,
190-92272-032,,AR,1,EA,I/B FLAP TRACK #4,,Embraer,N / A,,0,,,
190-92272-032,,AR,1,EA,I/B FLAP TRACK #4,,Embraer,N / A,,0,,,
C24837101-3,,SV,1,EA,MANIFOLD-NORMAL BRAKE ASSY,,Airbus,H4353,,0,,,
190-92272-032,,AR,1,EA,I/B FLAP TRACK #4,,Embraer,N / A,,0,,,
C-5K,,SV,1,EA,COMPASS - STANDBY,,Airbus,98061341A,,0,,,
190-92272-032,,AR,1,EA,I/B FLAP TRACK #4,,Embraer,N / A,,0,,,
190-92272-032,,AR,1,EA,I/B FLAP TRACK #4,,Embraer,N / A,,0,,,
C82LL0010,,SV,1,EA,HYD RSRV DRAIN VALVE,,Airbus,1791,,0,,,
190-92272-032,,AR,1,EA,I/B FLAP TRACK #4,,Embraer,N / A,,0,,,
190-92401-403,,AR,1,EA,FLAP ASSY,,Embraer,415,,0,,,
190-92401-404,,AR,1,EA,FLAP ASSY,,Embraer,417,,0,,,
190-92402-405,,AR,1,EA,REAR FLAP,,Embraer,422,,0,,,
190-92402-406,,AR,1,EA,"FLAP, REAR",,Embraer,249,,0,,,
190-92404-401,,AR,1,EA,TRACK FAIRING ASSY,,Embraer,366,,0,,,
190-92405-403,,AR,1,EA,TRACK FAIRING ASSY,,Embraer,369,,0,,,
CG1151AC03,,SV,1,EA,CONTROL AND DISPLAY,,Airbus,1086,,0,,,
190-92406-403,,AR,1,EA,NO 2 BOAT FAIRING LH,,Embraer,401,,0,,,
190-92406-404,,AR,1,EA,NO 1 FLAP BOAT FAIRING RH,,Embraer,N/A,,0,,,
190-92406-404,,AR,1,EA,NO 1 FLAP BOAT FAIRING RH,,Embraer,376,,0,,,
190-92503-403,,AR,1,EA,NO 3 LH BOAT FAIRING,,Embraer,380,,0,,,
190-92503-403,,AR,1,EA,NO 3 LH BOAT FAIRING,,Embraer,379,,0,,,
CU09644003,,SV,1,EA,RESOLVER ASSY-AUTOTHROTTLE,,Boeing,5862,,0,,,
190-92503-404,,AR,1,EA,NO 3 BOAT FAIRING RH,,Embraer,N/A,,0,,,
190-92503-404,,AR,1,EA,NO 3 BOAT FAIRING RH,,Embraer,386,,0,,,
190-92509-403,,AR,1,EA,NO 1 BOAT FAIRING LH,,Embraer,381,,0,,,
190-92509-403,,AR,1,EA,NO 1 BOAT FAIRING LH,,Embraer,90,,0,,,
190-92509-404,,AR,1,EA,NO 4 RH BOAT FAIRING,,Embraer,N/A,,0,,,
190-92509-404,,AR,1,EA,NO 4 RH BOAT FAIRING,,Embraer,87,,0,,,
1C27-29,,AR,1,EA,DC FUEL PUMP CARTRIDGE,,Embraer,7BF42,,0,,,
CZ9DM6A,,SV,1,EA,TRANSDUCER-PRESSURE,,Airbus,HAK19056,,0,,,
1EN578-6,,AR,1,EA,TWO POLE MICROSWITCH,,Embraer,N/A,,0,,,
1EN578-6,,AR,1,EA,TWO POLE MICROSWITCH,,Embraer,N/A,,0,,,
200651698,,AR,1,EA,OVERDRIVE ASSEMBLY,,Embraer,N/A,,0,,,
2015G2H2H-9,,AR,1,EA,INTEGRATED PITOT/STA,,Embraer,4230,,0,,,
2015G2H2H-9,,AR,1,EA,INTEGRATED PITOT/STA,,Embraer,5596,,0,,,
2015G2H2H-9,,AR,1,EA,INTEGRATED PITOT/STA,,Embraer,4785,,0,,,
2015G2H2H-9,,AR,1,EA,INTEGRATED PITOT/STA,,Embraer,3095,,0,,,
20-171501,,AR,1,EA,BRAKE PEDAL POSITION TRANSDUCER,,Embraer,4689,,0,,,
20-171501,,AR,1,EA,BRAKE PEDAL POSITION TRANSDUCER,,Embraer,4698,,0,,,
20-171501,,AR,1,EA,BRAKE PEDAL POSITION TRANSDUCER,,Embraer,4697,,0,,,
20-171501,,AR,1,EA,BRAKE PEDAL POSITION TRANSDUCER,,Embraer,4486,,0,,,
20-171501,,AR,1,EA,BRAKE PEDAL POSITION TRANSDUCER,,Embraer,4517,,0,,,
20-171501,,AR,1,EA,BRAKE PEDAL POSITION TRANSDUCER,,Embraer,4512,,0,,,
20-171501,,AR,1,EA,BRAKE PEDAL POSITION TRANSDUCER,,Embraer,4485,,0,,,
20-171501,,AR,1,EA,BRAKE PEDAL POSITION TRANSDUCER,,Embraer,4690,,0,,,
2040016-101,,AR,1,EA,PRESSURE RELIEF VALVE,,Embraer,1612,,0,,,
D2727040001200,,SV,1,EA,ARTIFICIAL FEEL UNIT,,Airbus,TH-2319,,0,,,
2040016-101,,AR,1,EA,PRESSURE RELIEF VALVE,,Embraer,1493,,0,,,
2040016-101,,AR,1,EA,PRESSURE RELIEF VALVE,,Embraer,1494,,0,,,
2060091-101,,AR,1,EA,"VALVE, FLOAT VENT",,Embraer,395,,0,,,
2060091-101,,AR,1,EA,"VALVE, FLOAT VENT",,Embraer,500,,0,,,
2124-0001-405,,AR,1,EA,LINEAR DAMPER,,Embraer,2156,,0,,,
2124-0001-405,,AR,1,EA,LINEAR DAMPER,,Embraer,2332,,0,,,
2124-0001-405,,AR,1,EA,LINEAR DAMPER,,Embraer,2330,,0,,,
2124-0001-405,,AR,1,EA,LINEAR DAMPER,,Embraer,2175,,0,,,
21425-01,,AR,1,EA,VALVE-OFV OUTFLOW VALVE,,Embraer,10113048,,0,,,
21425-01,,AR,1,EA,VALVE-OFV OUTFLOW VALVE,,Embraer,1082657,,0,,,
21665-02,,AR,1,EA,NEGATIVE RELIEF VALVE,,Embraer,10114462,,0,,,
21665-02,,AR,1,EA,NEGATIVE RELIEF VALVE,,Embraer,10114511,,0,,,
2313M-589-4,,AR,1,EA,RH MOTOR,,Embraer,172,,0,,,
2314M-512-5,,AR,1,EA,L/H WINDSHEILD WIPER ARM,,Embraer,N/A,,0,,,
2314M-512-5,,AR,1,EA,L/H WINDSHEILD WIPER ARM,,Embraer,808,,0,,,
2314M-513-5,,AR,1,EA,R/H WINDSHEILD WIPER ARM,,Embraer,N/A,,0,,,
2314M-513-5,,AR,1,EA,R/H WINDSHEILD WIPER ARM,,Embraer,801,,0,,,
2341H000-003,,AR,1,EA,RESERVOIR-HYDRAULIC SYSTEM 1,,Embraer,1241,,0,,,
2342H000-001,,AR,1,EA,RESERVOIR-HYDRAULIC SYSTEM 3,,Embraer,1238,,0,,,
2342H000-001,,AR,1,EA,RESERVOIR-HYDRAULIC SYSTEM 3,,Embraer,1184,,0,,,
2343H000-001,,AR,1,EA,SWITCH PRESSURE,,Embraer,6209,,0,,,
2343H000-001,,AR,1,EA,SWITCH PRESSURE,,Embraer,6073,,0,,,
2344H000-001,,AR,1,EA,HEAT EXCHANGER BYPASS   VALVE,,Embraer,1500,,0,,,
2344H000-001,,AR,1,EA,HEAT EXCHANGER BYPASS   VALVE,,Embraer,1384,,0,,,
2344H000-001,,AR,1,EA,HEAT EXCHANGER BYPASS   VALVE,,Embraer,1405,,0,,,
2344H000-001,,AR,1,EA,HEAT EXCHANGER BYPASS   VALVE,,Embraer,1499,,0,,,
2345H000-003,,AR,1,EA,FILTER MANIFOLD SYSTEMS #3,,Embraer,712,,0,,,
2345H000-003,,AR,1,EA,FILTER MANIFOLD SYSTEMS #3,,Embraer,760,,0,,,
2346H000-006,,AR,1,EA,MANIFOLD-FILTER SYSTEM 1&2,,Embraer,1547,,0,,,
2346H000-006,,AR,1,EA,MANIFOLD-FILTER SYSTEM 1&2,,Embraer,1538,,0,,,
D32370107000,,SV,1,EA,VALVE ASSY,,Airbus,143,,0,,,
2346H000-006,,AR,1,EA,MANIFOLD-FILTER SYSTEM 1&2,,Embraer,1452,,0,,,
2346H000-006,,AR,1,EA,MANIFOLD-FILTER SYSTEM 1&2,,Embraer,1450,,0,,,
2352H000-002,,AR,1,EA,ASSEMBLY-CASE DRAIN FILTER,,Embraer,3363,,0,,,
2352H000-002,,AR,1,EA,ASSEMBLY-CASE DRAIN FILTER,,Embraer,3361,,0,,,
2352H000-002,,AR,1,EA,ASSEMBLY-CASE DRAIN FILTER,,Embraer,3150,,0,,,
2352H000-002,,AR,1,EA,ASSEMBLY-CASE DRAIN FILTER,,Embraer,3133,,0,,,
D434-56-001,,SV,1,EA,FLIGHT MODE ANNUNCIATOR,,Boeing,4449/12-99,,0,,,
2352H000-002,,AR,1,EA,ASSEMBLY-CASE DRAIN FILTER,,Embraer,3188,,0,,,
2352H000-002,,AR,1,EA,ASSEMBLY-CASE DRAIN FILTER,,Embraer,3369,,0,,,
2377H000-002,,AR,1,EA,RESERVOIR-HYDRAULIC SYSTEM 2,,Embraer,1116,,0,,,
2377H000-002,,AR,1,EA,RESERVOIR-HYDRAULIC SYSTEM 2,,Embraer,1156,,0,,,
2381H000-001,,AR,1,EA,"SWITCH, HYDRAULIC FLUID TEMPERATURE",,Embraer,4408,,0,,,
241-292-004-023,,AR,1,EA,CARD-ENGINE VIBRATION MONITORING MODULE,,Embraer,N/A,,0,,,
241-292-004-023,,AR,1,EA,CARD-ENGINE VIBRATION MONITORING MODULE,,Embraer,N/A,,0,,,
245-604067-001,,AR,1,EA,GPS MODULE,,Embraer,10034452,,0,,,
245-604067-001,,AR,1,EA,GPS MODULE,,Embraer,10084765,,0,,,
2601-27,,AR,1,EA,SOLENOID SHUTOFF VALVE,,Embraer,1116,,0,,,
2-7054-3,,AR,1,EA,"HANDLE FIRE EXTINGUISHING,ENGINE 2",,Embraer,2265,,0,,,
291302A,,AR,1,EA,SERVO BRACKET,,Embraer,A2405,,0,,,
291302A,,AR,1,EA,SERVO BRACKET,,Embraer,A2517,,0,,,
291302A,,AR,1,EA,SERVO BRACKET,,Embraer,A2494,,0,,,
2940039-104,,AR,1,EA,REFUEL/DEFUEL ADAPTOR,,Embraer,987,,0,,,
2940039-104,,AR,1,EA,REFUEL/DEFUEL ADAPTOR,,Embraer,1166,,0,,,
2950004-304,,AR,1,EA,ACTUATOR-SOV  SHUTOFF VALVE,,Embraer,AA242831,,0,,,
2950004-304,,AR,1,EA,ACTUATOR-SOV  SHUTOFF VALVE,,Embraer,AA217197,,0,,,
2950004-304,,AR,1,EA,ACTUATOR-SOV  SHUTOFF VALVE,,Embraer,AA243790,,0,,,
2950004-304,,AR,1,EA,ACTUATOR-SOV  SHUTOFF VALVE,,Embraer,AA242850,,0,,,
2990050-101,,AR,1,EA,FLAME ARRESTOR,,Embraer,1426,,0,,,
2990050-101,,AR,1,EA,FLAME ARRESTOR,,Embraer,1440,,0,,,
2990051-102,,AR,1,EA,VALVE SHUTOFF,,Embraer,AA245392,,0,,,
2990051-102,,AR,1,EA,VALVE SHUTOFF,,Embraer,AA218545,,0,,,
2990051-102,,AR,1,EA,VALVE SHUTOFF,,Embraer,AA218547,,0,,,
2990051-102,,AR,1,EA,VALVE SHUTOFF,,Embraer,AA218558,,0,,,
2990051-102,,AR,1,EA,VALVE SHUTOFF,,Embraer,AA239800,,0,,,
2990051-102,,AR,1,EA,VALVE SHUTOFF,,Embraer,AA243594,,0,,,
2990051-102,,AR,1,EA,VALVE SHUTOFF,,Embraer,AA243592,,0,,,
2990053-102,,AR,1,EA,VALVE-SHUTOFF (WITH ACTUATOR),,Embraer,AA242199,,0,,,
2990053-102,,AR,1,EA,VALVE-SHUTOFF (WITH ACTUATOR),,Embraer,AA214082,,0,,,
2990054-101,,AR,1,EA,PUMP-MAIN EJECTOR,,Embraer,1770,,0,,,
2990054-101,,AR,1,EA,PUMP-MAIN EJECTOR,,Embraer,1672,,0,,,
2990054-101,,AR,1,EA,PUMP-MAIN EJECTOR,,Embraer,1680,,0,,,
2990054-101,,AR,1,EA,PUMP-MAIN EJECTOR,,Embraer,1784,,0,,,
2990055-101,,AR,1,EA,SCAVENGE EJECTOR PUMP,,Embraer,4543,,0,,,
2990055-101,,AR,1,EA,SCAVENGE EJECTOR PUMP,,Embraer,4540,,0,,,
2990055-101,,AR,1,EA,SCAVENGE EJECTOR PUMP,,Embraer,4545,,0,,,
2990055-101,,AR,1,EA,SCAVENGE EJECTOR PUMP,,Embraer,4472,,0,,,
2990055-101,,AR,1,EA,SCAVENGE EJECTOR PUMP,,Embraer,4469,,0,,,
2990055-101,,AR,1,EA,SCAVENGE EJECTOR PUMP,,Embraer,4171,,0,,,
2990055-101,,AR,1,EA,SCAVENGE EJECTOR PUMP,,Embraer,4176,,0,,,
2990055-101,,AR,1,EA,SCAVENGE EJECTOR PUMP,,Embraer,4285,,0,,,
2990055-101,,AR,1,EA,SCAVENGE EJECTOR PUMP,,Embraer,4249,,0,,,
2990055-101,,AR,1,EA,SCAVENGE EJECTOR PUMP,,Embraer,4293,,0,,,
2990055-101,,AR,1,EA,SCAVENGE EJECTOR PUMP,,Embraer,4276,,0,,,
2990055-101,,AR,1,EA,SCAVENGE EJECTOR PUMP,,Embraer,4534,,0,,,
2990058-101,,AR,1,EA,CHECK VALVE-FUEL SYSTEM,,Embraer,5470,,0,,,
2990059-102,,AR,1,EA,VALVE-REFUEL SOLENOID,,Embraer,3830,,0,,,
2990059-102,,AR,1,EA,VALVE-REFUEL SOLENOID,,Embraer,3857,,0,,,
2990059-102,,AR,1,EA,VALVE-REFUEL SOLENOID,,Embraer,3997,,0,,,
2990059-102,,AR,1,EA,VALVE-REFUEL SOLENOID,,Embraer,3985,,0,,,
2990073-104,,AR,1,EA,VALVE-WATER DRAIN,,Embraer,4446,,0,,,
2990073-104,,AR,1,EA,VALVE-WATER DRAIN,,Embraer,4434,,0,,,
2990073-104,,AR,1,EA,VALVE-WATER DRAIN,,Embraer,4734,,0,,,
2990073-104,,AR,1,EA,VALVE-WATER DRAIN,,Embraer,4732,,0,,,
2990074-101,,AR,1,EA,FLOAT PILOT VALVE,,Embraer,2575,,0,,,
2990074-101,,AR,1,EA,FLOAT PILOT VALVE,,Embraer,2573,,0,,,
2990074-101,,AR,1,EA,FLOAT PILOT VALVE,,Embraer,2477,,0,,,
2990074-101,,AR,1,EA,FLOAT PILOT VALVE,,Embraer,2473,,0,,,
2990075-101,,AR,1,EA,PRESSURE RELIEF VALVE,,Embraer,1423,,0,,,
2990075-101,,AR,1,EA,PRESSURE RELIEF VALVE,,Embraer,1441,,0,,,
2990076-102,,AR,1,EA,FLOAT ACTUATED DRAIN VALVE,,Embraer,4065,,0,,,
2990076-102,,AR,1,EA,FLOAT ACTUATED DRAIN VALVE,,Embraer,4066,,0,,,
2990076-102,,AR,1,EA,FLOAT ACTUATED DRAIN VALVE,,Embraer,4071,,0,,,
2990076-102,,AR,1,EA,FLOAT ACTUATED DRAIN VALVE,,Embraer,4064,,0,,,
2990076-102,,AR,1,EA,FLOAT ACTUATED DRAIN VALVE,,Embraer,4373,,0,,,
2990076-102,,AR,1,EA,FLOAT ACTUATED DRAIN VALVE,,Embraer,4370,,0,,,
2990076-102,,AR,1,EA,FLOAT ACTUATED DRAIN VALVE,,Embraer,4369,,0,,,
2990076-102,,AR,1,EA,FLOAT ACTUATED DRAIN VALVE,,Embraer,4374,,0,,,
2990078-102,,AR,1,EA,REFUEL SHUTOFF VALVE,,Embraer,2157,,0,,,
2990078-102,,AR,1,EA,REFUEL SHUTOFF VALVE,,Embraer,2273,,0,,,
2990078-102,,AR,1,EA,REFUEL SHUTOFF VALVE,,Embraer,2274,,0,,,
2LA006954-11,,AR,1,EA,EMERGENCY EXIT LIGHT,,Embraer,2683424,,0,,,
2R5310A,,AR,1,EA,AUTOPILOT SERVO,,Embraer,C1310,,0,,,
2R5310A,,AR,1,EA,AUTOPILOT SERVO,,Embraer,C1778,,0,,,
2R5310A,,AR,1,EA,AUTOPILOT SERVO,,Embraer,C1795,,0,,,
30-2722-1,,AR,1,EA,STROBE LIGHT ASSY,,Embraer,1736,,0,,,
30-2722-1,,AR,1,EA,STROBE LIGHT ASSY,,Embraer,1743,,0,,,
30-2848-5,,AR,1,EA,INTEGRATED WINTIP LIGHT ASSY,,Embraer,686,,0,,,
30-2906-1,,AR,1,EA,"LIGHT , STROBOSCOPE , RED",,Embraer,1176,,0,,,
30-2906-1,,AR,1,EA,"LIGHT , STROBOSCOPE , RED",,Embraer,1324,,0,,,
33-159500-1,,AR,1,EA,ACCUMULATOR-PARKING BRAKE,,Embraer,EFS1503,,0,,,
33-159500-1,,AR,1,EA,ACCUMULATOR-PARKING BRAKE,,Embraer,EFS1155,,0,,,
33-159500-1,,AR,1,EA,ACCUMULATOR-PARKING BRAKE,,Embraer,EFS1617,,0,,,
33-159500-1,,AR,1,EA,ACCUMULATOR-PARKING BRAKE,,Embraer,EFS0743,,0,,,
33600081-3,,AR,1,EA,"FIREX BOTTLE, 224 CU INCH, 5LB HALO",,Embraer,71381D1,,0,,,
536117,,AR,1,EA,BALLAST UNIT,,Embraer,3858,,0,,,
536117,,AR,1,EA,BALLAST UNIT,,Embraer,4168,,0,,,
341-1010-509,,AR,1,EA,INLET COWL,,Embraer,817001,,0,,,
341-1010-509,,AR,1,EA,INLET COWL,,Embraer,818001,,0,,,
341-2001-515,,AR,1,EA,COWL ASSEMBLY,,Embraer,810001,,0,,,
341-2001-515,,AR,1,EA,COWL ASSEMBLY,,Embraer,808001,,0,,,
341-2002-509,,AR,1,EA,"COWL ASSEMBLY, FAN",,Embraer,810001,,0,,,
341-2002-509,,AR,1,EA,"COWL ASSEMBLY, FAN",,Embraer,808001,,0,,,
345-6196-04,,AR,1,EA,REMOTE SWITCH,,Embraer,118290,,0,,,
345-6196-04,,AR,1,EA,REMOTE SWITCH,,Embraer,NSN,,0,,,
35-833500,,AR,1,EA,CHARGE VALVE ASSY,,Embraer,1752,,0,,,
35-833500,,AR,1,EA,CHARGE VALVE ASSY,,Embraer,1756,,0,,,
366-208-001,,AR,1,EA,PANEL-REFUELING/DEFUEL,,Embraer,780,,0,,,
366-927-001,,AR,1,EA,FUEL REPEATER INDICATOR,,Embraer,2084,,0,,,
366-927-001,,AR,1,EA,FUEL REPEATER INDICATOR,,Embraer,1763,,0,,,
367-336-002,,AR,1,EA,UNIT-FUEL SIGNAL CONDITIONING UNIT,,Embraer,1270,,0,,,
367-336-002,,AR,1,EA,UNIT-FUEL SIGNAL CONDITIONING UNIT,,Embraer,1406,,0,,,
383300-1009,,AR,1,EA,AILERON TRIM ACTUATOR,,Embraer,3559,,0,,,
383300-1009,,AR,1,EA,AILERON TRIM ACTUATOR,,Embraer,3681,,0,,,
383300-1009,,AR,1,EA,AILERON TRIM ACTUATOR,,Embraer,3802,,0,,,
38-909500-2,,AR,1,EA,PARK AND MAIN BRAKE FUSE,,Embraer,1781,,0,,,
38-909500-2,,AR,1,EA,PARK AND MAIN BRAKE FUSE,,Embraer,1745,,0,,,
38-909500-2,,AR,1,EA,PARK AND MAIN BRAKE FUSE,,Embraer,1515,,0,,,
38-909500-2,,AR,1,EA,PARK AND MAIN BRAKE FUSE,,Embraer,1779,,0,,,
38-909500-2,,AR,1,EA,PARK AND MAIN BRAKE FUSE,,Embraer,1775,,0,,,
38-909500-2,,AR,1,EA,PARK AND MAIN BRAKE FUSE,,Embraer,1732,,0,,,
38-909500-2,,AR,1,EA,PARK AND MAIN BRAKE FUSE,,Embraer,1516,,0,,,
38-909500-2,,AR,1,EA,PARK AND MAIN BRAKE FUSE,,Embraer,1520,,0,,,
38-909500-2,,AR,1,EA,PARK AND MAIN BRAKE FUSE,,Embraer,1514,,0,,,
38-909500-2,,AR,1,EA,PARK AND MAIN BRAKE FUSE,,Embraer,1494,,0,,,
38-909500-2,,AR,1,EA,PARK AND MAIN BRAKE FUSE,,Embraer,1774,,0,,,
38-919500,,AR,1,EA,CHECK VALVE,,Embraer,4812,,0,,,
38-919500,,AR,1,EA,CHECK VALVE,,Embraer,3727,,0,,,
38-919500,,AR,1,EA,CHECK VALVE,,Embraer,3724,,0,,,
38-919501,,AR,1,EA,ONE WAY RESTRICTOR VALVE,,Embraer,327,,0,,,
38-919501,,AR,1,EA,ONE WAY RESTRICTOR VALVE,,Embraer,322,,0,,,
38-957500-2,,AR,1,EA,VALVE-BRAKE SHUTOFF,,Embraer,1162,,0,,,
38-957500-2,,AR,1,EA,VALVE-BRAKE SHUTOFF,,Embraer,1163,,0,,,
38-957500-2,,AR,1,EA,VALVE-BRAKE SHUTOFF,,Embraer,0092C,,0,,,
39-891-3,,AR,1,EA,BRAKE CONTROL VALVE WITH FILTERS,,Embraer,5418,,0,,,
39-891-3,,AR,1,EA,BRAKE CONTROL VALVE WITH FILTERS,,Embraer,5405,,0,,,
39-891-3,,AR,1,EA,BRAKE CONTROL VALVE WITH FILTERS,,Embraer,5254,,0,,,
39-891-3,,AR,1,EA,BRAKE CONTROL VALVE WITH FILTERS,,Embraer,5255,,0,,,
39-891-3,,AR,1,EA,BRAKE CONTROL VALVE WITH FILTERS,,Embraer,5261,,0,,,
39-891-3,,AR,1,EA,BRAKE CONTROL VALVE WITH FILTERS,,Embraer,5325,,0,,,
39-891-3,,AR,1,EA,BRAKE CONTROL VALVE WITH FILTERS,,Embraer,5407,,0,,,
3R1208B,,AR,1,EA,LOAD CELL-AILERON CONTROL WHEEL,,Embraer,C6975,,0,,,
3R1208B,,AR,1,EA,LOAD CELL-AILERON CONTROL WHEEL,,Embraer,C6967,,0,,,
3R1208B,,AR,1,EA,LOAD CELL-AILERON CONTROL WHEEL,,Embraer,C6976,,0,,,
3R1208B,,AR,1,EA,LOAD CELL-AILERON CONTROL WHEEL,,Embraer,C7078,,0,,,
3R1208B,,AR,1,EA,LOAD CELL-AILERON CONTROL WHEEL,,Embraer,C7069,,0,,,
3R1208B,,AR,1,EA,LOAD CELL-AILERON CONTROL WHEEL,,Embraer,C7070,,0,,,
3R1208B,,AR,1,EA,LOAD CELL-AILERON CONTROL WHEEL,,Embraer,C7077,,0,,,
3R1209B,,AR,1,EA,LOAD CELL,,Embraer,C7521,,0,,,
3R1209B,,AR,1,EA,LOAD CELL,,Embraer,C7523,,0,,,
3R1209B,,AR,1,EA,LOAD CELL,,Embraer,C7524,,0,,,
3R1209B,,AR,1,EA,LOAD CELL,,Embraer,C7273,,0,,,
3R1209B,,AR,1,EA,LOAD CELL,,Embraer,C7256,,0,,,
3R1209B,,AR,1,EA,LOAD CELL,,Embraer,C7272,,0,,,
3R1209B,,AR,1,EA,LOAD CELL,,Embraer,C7270,,0,,,
3R1209B,,AR,1,EA,LOAD CELL,,Embraer,C7526,,0,,,
3R1210B,,AR,1,EA,LOAD CELL-ELEVATOR CONTROL COLUMN,,Embraer,C1851,,0,,,
3R1210B,,AR,1,EA,LOAD CELL-ELEVATOR CONTROL COLUMN,,Embraer,C1837,,0,,,
3R1223A,,AR,1,EA,ELEVATOR LOAD CELL,,Embraer,E0024,,0,,,
3R1223A,,AR,1,EA,ELEVATOR LOAD CELL,,Embraer,E0023,,0,,,
4028-39-1002,,AR,1,EA,EXIT IDENTIFIER SIGN,,Embraer,1041,,0,,,
4101634A,,AR,1,EA,FAN-FWD ELECTRONIC BAY,,Embraer,2307,,0,,,
4101634A,,AR,1,EA,FAN-FWD ELECTRONIC BAY,,Embraer,2304,,0,,,
4101634A,,AR,1,EA,FAN-FWD ELECTRONIC BAY,,Embraer,2306,,0,,,
4101636A,,AR,1,EA,FAN-CARGO COMPARTMENT,,Embraer,830,,0,,,
4101636A,,AR,1,EA,FAN-CARGO COMPARTMENT,,Embraer,890,,0,,,
4101638,,AR,1,EA,FAN-MID ELECTRONIC BAY,,Embraer,1440,,0,,,
4101638,,AR,1,EA,FAN-MID ELECTRONIC BAY,,Embraer,1544,,0,,,
4101638,,AR,1,EA,FAN-MID ELECTRONIC BAY,,Embraer,1529,,0,,,
4101722,,AR,1,EA,CABIN RECIRCULATION FAN,,Embraer,426,,0,,,
4101722,,AR,1,EA,CABIN RECIRCULATION FAN,,Embraer,1532,,0,,,
4101724A,,AR,1,EA,FAN-TWO SPEED MID ELECTRONIC BAY,,Embraer,819,,0,,,
41102001-101,,AR,1,EA,OBSERVER SEAT ASSY,,Embraer,5283541,,0,,,
41102001-101,,AR,1,EA,OBSERVER SEAT ASSY,,Embraer,5782475,,0,,,
41131001-209,,AR,1,EA,SEAT FLT ATTD,,Embraer,4234158,,0,,,
41131001-209,,AR,1,EA,SEAT FLT ATTD,,Embraer,4360531,,0,,,
41131001-211,,AR,1,EA,SEAT FLT ATTD,,Embraer,4234154,,0,,,
41142001-157,,AR,1,EA,"FLIGHT ATTD SEAT, FWD",,Embraer,4234150,,0,,,
414500-1001,,AR,1,EA,SENSOR-SINGLE LVDT POSITION,,Embraer,2158,,0,,,
414500-1001,,AR,1,EA,SENSOR-SINGLE LVDT POSITION,,Embraer,2155,,0,,,
414500-1001,,AR,1,EA,SENSOR-SINGLE LVDT POSITION,,Embraer,5001,,0,,,
414500-1001,,AR,1,EA,SENSOR-SINGLE LVDT POSITION,,Embraer,863206,,0,,,
414500-1001,,AR,1,EA,SENSOR-SINGLE LVDT POSITION,,Embraer,860398,,0,,,
414500-1001,,AR,1,EA,SENSOR-SINGLE LVDT POSITION,,Embraer,860379,,0,,,
414500-1001,,AR,1,EA,SENSOR-SINGLE LVDT POSITION,,Embraer,860384,,0,,,
414500-1001,,AR,1,EA,SENSOR-SINGLE LVDT POSITION,,Embraer,860376,,0,,,
414500-1001,,AR,1,EA,SENSOR-SINGLE LVDT POSITION,,Embraer,857317,,0,,,
414500-1001,,AR,1,EA,SENSOR-SINGLE LVDT POSITION,,Embraer,860380,,0,,,
414500-1001,,AR,1,EA,SENSOR-SINGLE LVDT POSITION,,Embraer,863203,,0,,,
414500-1001,,AR,1,EA,SENSOR-SINGLE LVDT POSITION,,Embraer,860389,,0,,,
414500-1001,,AR,1,EA,SENSOR-SINGLE LVDT POSITION,,Embraer,860383,,0,,,
414500-1001,,AR,1,EA,SENSOR-SINGLE LVDT POSITION,,Embraer,857323,,0,,,
414500-1001,,AR,1,EA,SENSOR-SINGLE LVDT POSITION,,Embraer,5007,,0,,,
414500-1001,,AR,1,EA,SENSOR-SINGLE LVDT POSITION,,Embraer,5003,,0,,,
