Part Number;Description;Category;Qty In Stock;UM;Cond
8000283Y00;LIGHT TAKE OFF;A320;1;EA;SV
80-003-06;CARD-MAU PROXIMITY SENSOR ELECTRONIC MODULE (MAU 1;Embraer 190;1;EA;SV
80-003-06;CARD-MAU PROXIMITY SENSOR ELECTRONIC MODULE (MAU 1;Embraer 190;1;EA;AR
80-003-06;CARD-MAU PROXIMITY SENSOR ELECTRONIC MODULE (MAU 1;Embraer 190;1;EA;AR
80-003-06;CARD-MAU PROXIMITY SENSOR ELECTRONIC MODULE (MAU 1;Embraer 190;1;EA;AR
80-019-01;SENSOR, PROXIMITY;Embraer 190;1;EA;AR
80-019-01;SENSOR, PROXIMITY;Embraer 190;1;EA;AR
80-019-01;SENSOR, PROXIMITY;Embraer 190;1;EA;AR
80-019-01;SENSOR, PROXIMITY;Embraer 190;1;EA;AR
80-019-01;SENSOR, PROXIMITY;Embraer 190;1;EA;AR
80-019-01;SENSOR, PROXIMITY;Embraer 190;1;EA;AR
80-019-01;SENSOR, PROXIMITY;Embraer 190;1;EA;AR
80-019-01;SENSOR, PROXIMITY;Embraer 190;1;EA;AR
80-019-01;SENSOR, PROXIMITY;Embraer 190;1;EA;AR
80-019-01;SENSOR, PROXIMITY;Embraer 190;1;EA;AR
80-019-01;SENSOR, PROXIMITY;Embraer 190;1;EA;SV
80-019-01;SENSOR, PROXIMITY;Embraer 190;1;EA;AR
80-019-01;SENSOR, PROXIMITY;Embraer 190;1;EA;AR
80-019-01;SENSOR, PROXIMITY;Embraer 190;1;EA;AR
80-019-01;SENSOR, PROXIMITY;Embraer 190;1;EA;AR
80-019-01;SENSOR, PROXIMITY;Embraer 190;1;EA;AR
80-019-01;SENSOR, PROXIMITY;Embraer 190;1;EA;AR
80-019-01;SENSOR, PROXIMITY;Embraer 190;1;EA;AR
80-019-01;SENSOR, PROXIMITY;Embraer 190;1;EA;AR
800A0000-03;ACTUATOR;A319;1;EA;AR
801A0300-01;FLAP TRANSMS SHAFT;A319;1;EA;AR
801A0300-01;FLAP TRANSMS SHAFT;A319;1;EA;AR
801A0300-01;FLAP TRANSMS SHAFT;A319;1;EA;AR
801A0300-01;FLAP TRANSMS SHAFT;A319;1;EA;AR
801A0800-01;FLAP TRANSMS SHAFT;A319;1;EA;AR
801A0800-01;FLAP TRANSMS SHAFT;A319;1;EA;AR
801A0800-01;FLAP TRANSMS SHAFT;A319;1;EA;AR
801A0800-01;FLAP TRANSMS SHAFT;A319;1;EA;AR
801A0800-01;FLAP TRANSMS SHAFT;A319;1;EA;AR
801A1500-01;FLAP TRANSMS SHAFT;A319;1;EA;AR
801A1500-01;FLAP TRANSMS SHAFT;A319;1;EA;AR
801A2200-01;SHAFT ASSY, CONNECTION;A319;1;EA;AR
801A2200-01;SHAFT ASSY, CONNECTION;A319;1;EA;AR
801A2200-01;SHAFT ASSY, CONNECTION;A319;1;EA;AR
801A2200-01;SHAFT ASSY, CONNECTION;A319;1;EA;AR
801A2200-01;SHAFT ASSY, CONNECTION;A319;1;EA;AR
801A2200-01;SHAFT ASSY, CONNECTION;A319;1;EA;AR
801A3100-01;JOINT, SHAFT UNIVERSAL;A319;1;EA;AR
801A3100-01;JOINT, SHAFT UNIVERSAL;A319;1;EA;AR
801A3100-01;JOINT, SHAFT UNIVERSAL;A319;1;EA;AR
801A3100-01;JOINT, SHAFT UNIVERSAL;A319;1;EA;AR
801A3100-01;JOINT, SHAFT UNIVERSAL;A319;1;EA;AR
801A3100-01;JOINT, SHAFT UNIVERSAL;A319;1;EA;AR
801A3100-01;JOINT, SHAFT UNIVERSAL;A319;1;EA;AR
801A3100-01;JOINT, SHAFT UNIVERSAL;A319;1;EA;AR
801A3100-01;JOINT, SHAFT UNIVERSAL;A319;1;EA;AR
801A3100-01;JOINT, SHAFT UNIVERSAL;A319;1;EA;AR
801A3100-01;JOINT, SHAFT UNIVERSAL;A319;1;EA;AR
801A3100-01;JOINT, SHAFT UNIVERSAL;A319;1;EA;AR
801A3100-01;JOINT, SHAFT UNIVERSAL;A319;1;EA;AR
801A3100-01;JOINT, SHAFT UNIVERSAL;A319;1;EA;AR
801A3100-01;JOINT, SHAFT UNIVERSAL;A319;1;EA;AR
801A3100-01;JOINT, SHAFT UNIVERSAL;A319;1;EA;AR
801A3100-01;JOINT, SHAFT UNIVERSAL;A319;1;EA;AR
801A3100-01;JOINT, SHAFT UNIVERSAL;A319;1;EA;AR
801A3100-01;JOINT, SHAFT UNIVERSAL;A319;1;EA;AR
801A3100-01;JOINT, SHAFT UNIVERSAL;A319;1;EA;AR
801A3100-01;JOINT, SHAFT UNIVERSAL;A319;1;EA;AR
801A3100-01;JOINT, SHAFT UNIVERSAL;A319;1;EA;AR
801A3100-01;JOINT, SHAFT UNIVERSAL;A319;1;EA;AR
801A3100-01;JOINT, SHAFT UNIVERSAL;A319;1;EA;AR
801A3100-01;JOINT, SHAFT UNIVERSAL;A319;1;EA;AR
801A3100-01;JOINT, SHAFT UNIVERSAL;A319;1;EA;AR
801A3100-01;JOINT, SHAFT UNIVERSAL;A319;1;EA;AR
801A3100-01;JOINT, SHAFT UNIVERSAL;A319;1;EA;AR
801A3100-01;JOINT, SHAFT UNIVERSAL;A319;1;EA;AR
801A3100-01;JOINT, SHAFT UNIVERSAL;A319;1;EA;AR
801A3100-01;JOINT, SHAFT UNIVERSAL;A319;1;EA;AR
801A3100-01;JOINT, SHAFT UNIVERSAL;A319;1;EA;AR
801A3100-01;JOINT, SHAFT UNIVERSAL;A319;1;EA;AR
801A3100-01;JOINT, SHAFT UNIVERSAL;A319;1;EA;AR
801A3100-01;JOINT, SHAFT UNIVERSAL;A319;1;EA;AR
801A3100-01;JOINT, SHAFT UNIVERSAL;A319;1;EA;AR
801A3100-01;JOINT, SHAFT UNIVERSAL;A319;1;EA;AR
801A3100-01;JOINT, SHAFT UNIVERSAL;A319;1;EA;AR
801A3100-01;JOINT, SHAFT UNIVERSAL;A319;1;EA;AR
801A3100-01;JOINT, SHAFT UNIVERSAL;A319;1;EA;AR
801A3100-01;JOINT, SHAFT UNIVERSAL;A319;1;EA;AR
801A3100-01;JOINT, SHAFT UNIVERSAL;A319;1;EA;AR
801A3100-01;JOINT, SHAFT UNIVERSAL;A319;1;EA;AR
801A3100-01;JOINT, SHAFT UNIVERSAL;A319;1;EA;AR
801A3100-01;JOINT, SHAFT UNIVERSAL;A319;1;EA;AR
801A3100-01;JOINT, SHAFT UNIVERSAL;A319;1;EA;AR
801A3100-01;JOINT, SHAFT UNIVERSAL;A319;1;EA;AR
801A3100-01;JOINT, SHAFT UNIVERSAL;A319;1;EA;AR
801A3100-01;JOINT, SHAFT UNIVERSAL;A319;1;EA;AR
801A3100-01;JOINT, SHAFT UNIVERSAL;A319;1;EA;AR
801A3100-01;JOINT, SHAFT UNIVERSAL;A319;1;EA;AR
801A3100-01;JOINT, SHAFT UNIVERSAL;A319;1;EA;AR
801A3100-01;JOINT, SHAFT UNIVERSAL;A319;1;EA;AR
801A3100-01;JOINT, SHAFT UNIVERSAL;A319;1;EA;AR
801A3100-01;JOINT, SHAFT UNIVERSAL;A319;1;EA;AR
801A3100-01;JOINT, SHAFT UNIVERSAL;A319;1;EA;AR
801A3100-01;JOINT, SHAFT UNIVERSAL;A319;1;EA;AR
801A3100-01;JOINT, SHAFT UNIVERSAL;A319;1;EA;AR
801A3100-01;JOINT, SHAFT UNIVERSAL;A319;1;EA;AR
801A3100-01;JOINT, SHAFT UNIVERSAL;A319;1;EA;AR
801A3100-01;JOINT, SHAFT UNIVERSAL;A319;1;EA;AR
801A3100-01;JOINT, SHAFT UNIVERSAL;A319;1;EA;AR
801A3100-01;JOINT, SHAFT UNIVERSAL;A319;1;EA;AR
801A3100-01;JOINT, SHAFT UNIVERSAL;A319;1;EA;AR
801A3100-01;JOINT, SHAFT UNIVERSAL;A319;1;EA;AR
801A3100-01;JOINT, SHAFT UNIVERSAL;A319;1;EA;AR
801A3100-01;JOINT, SHAFT UNIVERSAL;A319;1;EA;AR
801A3100-01;JOINT, SHAFT UNIVERSAL;A319;1;EA;AR
801A3100-01;JOINT, SHAFT UNIVERSAL;A319;1;EA;AR
801A3300-01;JOINT, SHAFT UNIVERSAL;A319;1;EA;AR
801A3300-01;JOINT, SHAFT UNIVERSAL;A319;1;EA;AR
801A3300-01;JOINT, SHAFT UNIVERSAL;A319;1;EA;AR
801A3300-01;JOINT, SHAFT UNIVERSAL;A319;1;EA;AR
801A3300-01;JOINT, SHAFT UNIVERSAL;A319;1;EA;AR
801A3300-01;JOINT, SHAFT UNIVERSAL;A319;1;EA;AR
801A3300-01;JOINT, SHAFT UNIVERSAL;A319;1;EA;AR
801A3300-01;JOINT, SHAFT UNIVERSAL;A319;1;EA;AR
801A3300-01;JOINT, SHAFT UNIVERSAL;A319;1;EA;AR
801A3300-01;JOINT, SHAFT UNIVERSAL;A319;1;EA;AR
801A3300-01;JOINT, SHAFT UNIVERSAL;A319;1;EA;AR
801A3300-01;JOINT, SHAFT UNIVERSAL;A319;1;EA;AR
801A3300-01;JOINT, SHAFT UNIVERSAL;A319;1;EA;AR
801A3300-01;JOINT, SHAFT UNIVERSAL;A319;1;EA;AR
801A3300-01;JOINT, SHAFT UNIVERSAL;A319;1;EA;AR
801A3300-01;JOINT, SHAFT UNIVERSAL;A319;1;EA;AR
801A3300-01;JOINT, SHAFT UNIVERSAL;A319;1;EA;AR
801A3300-01;JOINT, SHAFT UNIVERSAL;A319;1;EA;AR
801A3300-01;JOINT, SHAFT UNIVERSAL;A319;1;EA;AR
801A3300-01;JOINT, SHAFT UNIVERSAL;A319;1;EA;AR
801A3300-01;JOINT, SHAFT UNIVERSAL;A319;1;EA;AR
801A3300-01;JOINT, SHAFT UNIVERSAL;A319;1;EA;AR
801A3300-01;JOINT, SHAFT UNIVERSAL;A319;1;EA;AR
801A3300-01;JOINT, SHAFT UNIVERSAL;A319;1;EA;AR
801A3300-01;JOINT, SHAFT UNIVERSAL;A319;1;EA;AR
801A3300-01;JOINT, SHAFT UNIVERSAL;A319;1;EA;AR
801A3300-01;JOINT, SHAFT UNIVERSAL;A319;1;EA;AR
801A3300-01;JOINT, SHAFT UNIVERSAL;A319;1;EA;AR
801A3300-01;JOINT, SHAFT UNIVERSAL;A319;1;EA;AR
801A3300-01;JOINT, SHAFT UNIVERSAL;A319;1;EA;AR
801A3300-01;JOINT, SHAFT UNIVERSAL;A319;1;EA;AR
801A3300-01;JOINT, SHAFT UNIVERSAL;A319;1;EA;AR
801A3500-01;JOINT ASSY, SLAT DRIVE;A319;1;EA;AR
801A3500-01;JOINT ASSY, SLAT DRIVE;A319;1;EA;AR
801A3500-01;JOINT ASSY, SLAT DRIVE;A319;1;EA;AR
801A3500-01;JOINT ASSY, SLAT DRIVE;A319;1;EA;AR
801A3500-01;JOINT ASSY, SLAT DRIVE;A319;1;EA;SV
801A4000-01;SHAFT ASSY;A319;1;EA;AR
801A4000-01;SHAFT ASSY;A319;1;EA;AR
801A4000-01;SHAFT ASSY;A319;1;EA;AR
801A4000-01;SHAFT ASSY;A319;1;EA;AR
801A4000-01;SHAFT ASSY;A319;1;EA;AR
801B0400-01;FLAP TRANSMS SHAFT;A319;1;EA;AR
801B0400-01;FLAP TRANSMS SHAFT;A319;1;EA;AR
801B0400-01;FLAP TRANSMS SHAFT;A319;1;EA;AR
801B0400-01;FLAP TRANSMS SHAFT;A319;1;EA;AR
801B0400-01;FLAP TRANSMS SHAFT;A319;1;EA;AR
801B0400-01;FLAP TRANSMS SHAFT;A319;1;EA;AR
801B0500-01;FLAP TRANSMS SHAFT;A319;1;EA;AR
801B0500-01;FLAP TRANSMS SHAFT;A319;1;EA;AR
801B0500-01;FLAP TRANSMS SHAFT;A319;1;EA;AR
801B0500-01;FLAP TRANSMS SHAFT;A319;1;EA;AR
801B0500-01;FLAP TRANSMS SHAFT;A319;1;EA;AR
801B0500-01;FLAP TRANSMS SHAFT;A319;1;EA;AR
801B0600-01;FLAP TRANSMS SHAFT;A319;1;EA;AR
801B0600-01;FLAP TRANSMS SHAFT;A319;1;EA;AR
801B0600-01;FLAP TRANSMS SHAFT;A319;1;EA;AR
801B0600-01;FLAP TRANSMS SHAFT;A319;1;EA;AR
801B0600-01;FLAP TRANSMS SHAFT;A319;1;EA;AR
801B0600-01;FLAP TRANSMS SHAFT;A319;1;EA;AR
801B0700-01;FLAP TRANSMS SHAFT;A319;1;EA;AR
801B0700-01;FLAP TRANSMS SHAFT;A319;1;EA;AR
801B0700-01;FLAP TRANSMS SHAFT;A319;1;EA;AR
801B0700-01;FLAP TRANSMS SHAFT;A319;1;EA;AR
801B0700-01;FLAP TRANSMS SHAFT;A319;1;EA;AR
801B1200-01;FLAP TRANSMS SHAFT;A319;1;EA;AR
801B1200-01;FLAP TRANSMS SHAFT;A319;1;EA;AR
801B1200-01;FLAP TRANSMS SHAFT;A319;1;EA;AR
801B1200-01;FLAP TRANSMS SHAFT;A319;1;EA;AR
801B1200-01;FLAP TRANSMS SHAFT;A319;1;EA;AR
801B1200-01;FLAP TRANSMS SHAFT;A319;1;EA;AR
801B1300-01;FLAP TRANSMS SHAFT;A319;1;EA;AR
801B1300-01;FLAP TRANSMS SHAFT;A319;1;EA;AR
801B1300-01;FLAP TRANSMS SHAFT;A319;1;EA;AR
801B1300-01;FLAP TRANSMS SHAFT;A319;1;EA;AR
801B1300-01;FLAP TRANSMS SHAFT;A319;1;EA;AR
801B1300-01;FLAP TRANSMS SHAFT;A319;1;EA;AR
801B1400-01;FLAP TRANSMS SHAFT;A319;1;EA;AR
801B1400-01;FLAP TRANSMS SHAFT;A319;1;EA;AR
801B1400-01;FLAP TRANSMS SHAFT;A319;1;EA;AR
801B1600-01;FLAP TRANSMS SHAFT;A319;1;EA;AR
801B1600-01;FLAP TRANSMS SHAFT;A319;1;EA;AR
801B1600-01;FLAP TRANSMS SHAFT;A319;1;EA;AR
801B1600-01;FLAP TRANSMS SHAFT;A319;1;EA;AR
801B1600-01;FLAP TRANSMS SHAFT;A319;1;EA;AR
801B1600-01;FLAP TRANSMS SHAFT;A319;1;EA;AR
801B2900-01;SHAFT-DRIVE;A319;1;EA;AR
801B2900-01;SHAFT-DRIVE;A319;1;EA;AR
801B2900-01;SHAFT-DRIVE;A319;1;EA;AR
801B2900-01;SHAFT-DRIVE;A319;1;EA;AR
801B2900-01;SHAFT-DRIVE;A319;1;EA;AR
801B4400-01;FLAP TRANSMS SHAFT;A319;1;EA;AR
801B4400-01;FLAP TRANSMS SHAFT;A319;1;EA;AR
801B4400-01;FLAP TRANSMS SHAFT;A319;1;EA;AR
801B4400-01;FLAP TRANSMS SHAFT;A319;1;EA;AR
801B4400-01;FLAP TRANSMS SHAFT;A319;1;EA;AR
801B4500-01;JOINT ASSY-UNIVERSAL;A319;1;EA;AR
801B4500-01;JOINT ASSY-UNIVERSAL;A319;1;EA;AR
801B4500-01;JOINT ASSY-UNIVERSAL;A319;1;EA;AR
801B4500-01;JOINT ASSY-UNIVERSAL;A319;1;EA;AR
801B4500-01;JOINT ASSY-UNIVERSAL;A319;1;EA;AR
801B4500-01;JOINT ASSY-UNIVERSAL;A319;1;EA;AR
801B4500-01;JOINT ASSY-UNIVERSAL;A319;1;EA;AR
801B4500-01;JOINT ASSY-UNIVERSAL;A319;1;EA;AR
801B4500-01;JOINT ASSY-UNIVERSAL;A319;1;EA;AR
801B4500-01;JOINT ASSY-UNIVERSAL;A319;1;EA;AR
801B4600-02;FLAP TRANSMS SHAFT;A319;1;EA;AR
801B4600-02;FLAP TRANSMS SHAFT;A319;1;EA;AR
801B4600-02;FLAP TRANSMS SHAFT;A319;1;EA;AR
801B4600-02;FLAP TRANSMS SHAFT;A319;1;EA;AR
801B4600-02;FLAP TRANSMS SHAFT;A319;1;EA;AR
801B4700-01;FLAP TRANSMS SHAFT;A319;1;EA;AR
801B4700-01;FLAP TRANSMS SHAFT;A319;1;EA;AR
801B4700-01;FLAP TRANSMS SHAFT;A319;1;EA;AR
801B4700-01;FLAP TRANSMS SHAFT;A319;1;EA;AR
801C1400-01;K0377 LUCAS LIEBHERR SHAFT AND JOINT ASSY;A320;1;EA;AR
801C1400-01;K0377 LUCAS LIEBHERR SHAFT AND JOINT ASSY;A320;1;EA;AR
801C1700-02;FLAP STEADY BEARING;A319;1;EA;AR
801C1700-02;FLAP STEADY BEARING;A319;1;EA;AR
801C1700-02;FLAP STEADY BEARING;A319;1;EA;AR
801C1700-02;FLAP STEADY BEARING;A319;1;EA;AR
801C1700-02;FLAP STEADY BEARING;A319;1;EA;AR
801C1700-02;FLAP STEADY BEARING;A319;1;EA;AR
801C1700-02;FLAP STEADY BEARING;A319;1;EA;AR
801C1700-02;FLAP STEADY BEARING;A319;1;EA;AR
801C1700-02;FLAP STEADY BEARING;A319;1;EA;AR
801C1700-02;FLAP STEADY BEARING;A319;1;EA;AR
801C1700-02;FLAP STEADY BEARING;A319;1;EA;AR
801C1700-02;FLAP STEADY BEARING;A319;1;EA;AR
801C1700-02;FLAP STEADY BEARING;A319;1;EA;AR
801C1700-02;FLAP STEADY BEARING;A319;1;EA;AR
801C1700-02;FLAP STEADY BEARING;A319;1;EA;AR
801C1700-02;FLAP STEADY BEARING;A319;1;EA;AR
801C1700-02;FLAP STEADY BEARING;A319;1;EA;AR
801C1700-02;FLAP STEADY BEARING;A319;1;EA;AR
801C1700-02;FLAP STEADY BEARING;A319;1;EA;AR
801C1700-02;FLAP STEADY BEARING;A319;1;EA;AR
801C1700-02;FLAP STEADY BEARING;A319;1;EA;AR
801C1700-02;FLAP STEADY BEARING;A319;1;EA;AR
801C1700-02;FLAP STEADY BEARING;A319;1;EA;AR
801C1700-02;FLAP STEADY BEARING;A319;1;EA;AR
801C1700-02;FLAP STEADY BEARING;A319;1;EA;AR
801C1700-02;FLAP STEADY BEARING;A319;1;EA;AR
801C1700-02;FLAP STEADY BEARING;A319;1;EA;AR
801C1700-02;FLAP STEADY BEARING;A319;1;EA;AR
801C1700-02;FLAP STEADY BEARING;A319;1;EA;AR
801C1700-02;FLAP STEADY BEARING;A319;1;EA;AR
801C1700-02;FLAP STEADY BEARING;A319;1;EA;AR
801C1700-02;FLAP STEADY BEARING;A319;1;EA;AR
801C1700-02;FLAP STEADY BEARING;A319;1;EA;AR
801C1700-02;FLAP STEADY BEARING;A319;1;EA;AR
801C1700-02;FLAP STEADY BEARING;A319;1;EA;AR
801C1700-02;FLAP STEADY BEARING;A319;1;EA;AR
801C1700-02;FLAP STEADY BEARING;A319;1;EA;AR
801C1700-02;FLAP STEADY BEARING;A319;1;EA;AR
801C1900-02;FLAP STEADY BEARING;A319;1;EA;AR
801C1900-02;FLAP STEADY BEARING;A319;1;EA;AR
801C1900-02;FLAP STEADY BEARING;A319;1;EA;AR
801C1900-02;FLAP STEADY BEARING;A319;1;EA;AR
80271001-501;DIGITAL VIDEO FILE SERVER;A319;1;EA;AR
80271005-502;TEAC VIDEO;B737-800;1;EA;AR
803163-13;TRANSDUCER ASSY-CPLG;B737-700;1;EA;OH
80810-1;VALVE, FILL SELECTOR;B737-700;1;EA;AR
81000-17502;MAP LIGHT;B737-800;1;EA;AR
810211-2;E BAY TEMPERATURE SENSOR;Embraer 190;1;EA;AR
810213-2;SPRAY NOZZLE;Embraer 190;1;EA;AR
810234-3;TEMPERATURE SENSOR  PACK AIR SUPPLY;Embraer 190;1;EA;AR
810234-3;TEMPERATURE SENSOR  PACK AIR SUPPLY;Embraer 190;1;EA;AR
815289-2;SENSOR, TEMP;Embraer 190;1;EA;AR
815289-2;SENSOR, TEMP;Embraer 190;1;EA;AR
815289-2;SENSOR, TEMP;Embraer 190;1;EA;AI
815289-2;SENSOR, TEMP;Embraer 190;1;EA;AR
815289-2;SENSOR, TEMP;Embraer 190;1;EA;AR
815289-2;SENSOR, TEMP;Embraer 190;1;EA;AR
815289-2;SENSOR, TEMP;Embraer 190;1;EA;AR
815289-2;SENSOR, TEMP;Embraer 190;1;EA;AR
815289-2;SENSOR, TEMP;Embraer 190;1;EA;AR
815289-2;SENSOR, TEMP;Embraer 190;1;EA;AR
815289-2;SENSOR, TEMP;Embraer 190;1;EA;AR
816656-3;SENSOR TEMPERATURE;Embraer 190;1;EA;SV
816656-3;SENSOR TEMPERATURE;Embraer 190;1;EA;SV
816656-3;SENSOR TEMPERATURE;Embraer 190;1;EA;SV
816656-3;SENSOR TEMPERATURE;Embraer 190;1;EA;AR
816656-3;SENSOR TEMPERATURE;Embraer 190;1;EA;AR
816656-3;SENSOR TEMPERATURE;Embraer 190;1;EA;AR
816656-3;SENSOR TEMPERATURE;Embraer 190;1;EA;AR
816656-3;SENSOR TEMPERATURE;Embraer 190;1;EA;AR
816656-3;SENSOR TEMPERATURE;Embraer 190;1;EA;AR
8171-1;BALLAST UNIT;B737-800;1;EA;AR
820914-5;PACK BYPASS;EMB120;1;EA;AR
820914-5;PACK BYPASS;EMB120;1;EA;AR
820914-7;VALVE PACK BYPASS;Embraer 190;1;EA;AR
820914-7;VALVE PACK BYPASS;Embraer 190;1;EA;AR
820914-7;VALVE PACK BYPASS;Embraer 190;1;EA;AR
820914-7;VALVE PACK BYPASS;Embraer 190;1;EA;AR
820914-7;VALVE PACK BYPASS;Embraer 190;1;EA;SV
820914-7;VALVE PACK BYPASS;Embraer 190;1;EA;SV
820964-1;BLEED PRESSURE SENSOR;Embraer 190;1;EA;AR
820964-1;BLEED PRESSURE SENSOR;Embraer 190;1;EA;AR
820964-1;BLEED PRESSURE SENSOR;Embraer 190;1;EA;AR
820965-7;SENSOR, PRESSURE DIFFERENTIAL;Embraer 190;1;EA;AI
820966-3;VALVE-ADDITIONAL HEAT;Embraer 190;1;EA;AR
820966-3;VALVE-ADDITIONAL HEAT;Embraer 190;1;EA;AR
820966-3;VALVE-ADDITIONAL HEAT;Embraer 190;1;EA;AR
822-0299-001;ADF RECEIVER;B737-800;1;EA;AR
822-0299-001;ADF RECEIVER;B737-800;1;EA;SV
822-0299-020;ADF RECEIVER;A319;1;EA;SV
822-0329-020;DME INTERROGATOR;A319;1;EA;SV
822-0330-020;HF TRANSCEIVER;A319;1;EA;AR
822-0330-020;HF TRANSCEIVER;A319;1;EA;SV
822-0334-003;RADIO ALTIMETER (LRRA);B737-800;1;EA;SV
822-0726-020;VOR TRANSCEIVER;A320;1;EA;AR
822-1047-030;VHF TRANSCEIVER;A319;1;EA;SV
822-1047-030;VHF TRANSCEIVER;A319;1;EA;AR
822-1047-030;VHF TRANSCEIVER;A319;1;EA;AR
822-1047-030;VHF TRANSCEIVER;A319;1;EA;AR
822-1152-003;GLU-920 GLOBAL LANDING UNIT;B737;1;EA;SV
822-1152-003;GLU-920 GLOBAL LANDING UNIT;B737;1;EA;AR
822-1330-001;ANTENNA-GPS ACTIVE;A320;1;EA;AR
822-201-000-201;BOX,JUNCTION;RB211;1;EA;SV
822-201-000-201;BOX,JUNCTION;RB211;1;EA;AR
822-201-000-201;BOX,JUNCTION;RB211;1;EA;AR
827A0000-02;SLAT TEE GEARBOX;A319;1;EA;AR
827A0000-02;SLAT TEE GEARBOX;A319;1;EA;AR
827A0000-02;SLAT TEE GEARBOX;A319;1;EA;AR
828A0000-02;SLAT BEVEL GEARBOX;A319;1;EA;AR
828A0000-02;SLAT BEVEL GEARBOX;A319;1;EA;AR
828A0000-02;SLAT BEVEL GEARBOX;A319;1;EA;AR
828A0000-02;SLAT BEVEL GEARBOX;A319;1;EA;AR
828A0000-02;SLAT BEVEL GEARBOX;A319;1;EA;AR
828A0000-02;SLAT BEVEL GEARBOX;A319;1;EA;AR
828A0000-02;SLAT BEVEL GEARBOX;A319;1;EA;AR
828A0000-02;SLAT BEVEL GEARBOX;A319;1;EA;AR
828A0000-02;SLAT BEVEL GEARBOX;A319;1;EA;AR
828A0000-02;SLAT BEVEL GEARBOX;A319;1;EA;AR
829B0000-01;SLAT ROTARY ACT A;A319;1;EA;AR
829B0000-01;SLAT ROTARY ACT A;A319;1;EA;AR
829B0000-01;SLAT ROTARY ACT A;A319;1;EA;AR
829B0000-01;SLAT ROTARY ACT A;A319;1;EA;AR
829B0000-01;SLAT ROTARY ACT A;A319;1;EA;AR
829B0000-01;SLAT ROTARY ACT A;A319;1;EA;AR
829B0000-01;SLAT ROTARY ACT A;A319;1;EA;AR
829B0000-01;SLAT ROTARY ACT A;A319;1;EA;AR
829C0000-01;ROTARY ACTUATOR;A320;1;EA;AR
829C0000-01;ROTARY ACTUATOR;A320;1;EA;AR
830A0000-04;SLAT ROTARY ACT B;A319;1;EA;AR
830A0000-04;SLAT ROTARY ACT B;A319;1;EA;AR
830A0000-04;SLAT ROTARY ACT B;A319;1;EA;AR
830A0000-04;SLAT ROTARY ACT B;A319;1;EA;AR
830A0000-04;SLAT ROTARY ACT B;A319;1;EA;AR
830A0000-04;SLAT ROTARY ACT B;A319;1;EA;AR
830A0000-04;SLAT ROTARY ACT B;A319;1;EA;AR
830A0000-04;SLAT ROTARY ACT B;A319;1;EA;AR
830A0000-04;SLAT ROTARY ACT B;A319;1;EA;AR
830A0000-04;SLAT ROTARY ACT B;A319;1;EA;AR
830A0000-04;SLAT ROTARY ACT B;A319;1;EA;AR
830A0000-04;SLAT ROTARY ACT B;A319;1;EA;AR
830A0000-04;SLAT ROTARY ACT B;A319;1;EA;AR
830A0000-04;SLAT ROTARY ACT B;A319;1;EA;AR
830A0000-04;SLAT ROTARY ACT B;A319;1;EA;AR
830A0000-04;SLAT ROTARY ACT B;A319;1;EA;AR
830A0000-04;SLAT ROTARY ACT B;A319;1;EA;AR
830A0000-04;SLAT ROTARY ACT B;A319;1;EA;AR
830A0000-04;SLAT ROTARY ACT B;A319;1;EA;AR
830A0000-04;SLAT ROTARY ACT B;A319;1;EA;AR
830A0000-04;SLAT ROTARY ACT B;A319;1;EA;AR
830A0000-04;SLAT ROTARY ACT B;A319;1;EA;AR
830A0000-04;SLAT ROTARY ACT B;A319;1;EA;AR
830A0000-04;SLAT ROTARY ACT B;A319;1;EA;AR
830A0000-04;SLAT ROTARY ACT B;A319;1;EA;AR
830A0000-04;SLAT ROTARY ACT B;A319;1;EA;AR
830C0000-01;ROTARY ACTUATOR;A320;1;EA;AR
830C0000-01;ROTARY ACTUATOR;A320;1;EA;AR
830C0000-01;ROTARY ACTUATOR;A320;1;EA;AR
830C0000-01;ROTARY ACTUATOR;A320;1;EA;AR
830C0000-01;ROTARY ACTUATOR;A320;1;EA;AR
830C0000-01;ROTARY ACTUATOR;A320;1;EA;AR
830C0000-01;ROTARY ACTUATOR;A320;1;EA;AR
830C0000-01;ROTARY ACTUATOR;A320;1;EA;AR
830C0000-01;ROTARY ACTUATOR;A320;1;EA;AR
830C0000-01;ROTARY ACTUATOR;A320;1;EA;AR
830C0000-01;ROTARY ACTUATOR;A320;1;EA;AR
830C0000-01;ROTARY ACTUATOR;A320;1;EA;AR
830C0000-01;ROTARY ACTUATOR;A320;1;EA;AR
831B0000-01;BRAKE WING TIP;A320;1;EA;SV
833A0500-01;L SLT XSMS SHAFT KB;A319;1;EA;AR
833A0600-01;SLAT TRANSMS SHAFT;A319;1;EA;AR
833A0600-01;SLAT TRANSMS SHAFT;A319;1;EA;AR
833A0600-01;SLAT TRANSMS SHAFT;A319;1;EA;AR
833A0600-01;SLAT TRANSMS SHAFT;A319;1;EA;AR
833A0600-01;SLAT TRANSMS SHAFT;A319;1;EA;AR
833A0600-01;SLAT TRANSMS SHAFT;A319;1;EA;AR
833A0700-01;SLAT TRANSMS SHAFT;A319;1;EA;AR
833A0700-01;SLAT TRANSMS SHAFT;A319;1;EA;AR
833A0700-01;SLAT TRANSMS SHAFT;A319;1;EA;AR
833A0700-01;SLAT TRANSMS SHAFT;A319;1;EA;AR
