Page,Row,Country,Airline,registration,type of aircraft,cn/fn,exreg,mfd,del,QT,Powered by,mtow kg,config,remarks,,,Head:,Email,WEB,TEL,C20,C30,RR,PT6A,C20R,ALL
396,109,Usa ,Ward Air Inc,Ward Air Inc,,,,,,,,,,,#REF!,X,Mr Edward K. Kiesel           ,0,www.wardair.com,+1 907 789 9150     ,,,,,,
396,110,Usa ,Ward Air Inc,"8991 Yandukin Drive, Juneau International Airport, Juneau AK 99801, United States",,Tel: +1 907 789 9150,Fax: +1 907 789 7002,,,E,mail: reservations@wardair.com,,,,#REF!,.,Mr Edward K. Kiesel           ,#REF!,www.wardair.com,+1 907 789 9150     ,,,,,,
396,111,Usa ,Ward Air Inc,Head: Mr Edward K. Kiesel,Web: www.wardair.com,,,,,,,,,,#REF!,.,Mr Edward K. Kiesel           ,0,www.wardair.com,+1 907 789 9150     ,,,,,,
396,112,Usa ,Ward Air Inc,o N93356,De Havilland DHC-3T Turbo Otter (Floats),144,,0303,0303,1,GA TPE331-10,3628,Passenger,,#REF!,.,Mr Edward K. Kiesel           ,0,www.wardair.com,+1 907 789 9150     ,,,,,,
396,113,Usa ,Ward Air Inc,o N63354,De Havilland DHC-3T Turbo Otter,30,,0307,0407,1,GA TPE331-10,3628,Passenger,,#REF!,.,Mr Edward K. Kiesel           ,0,www.wardair.com,+1 907 789 9150     ,,,,,,
396,114,Usa ,Watermakers Air Inc,Watermakers Air Inc,(aka Nealco Air Charter Services Inc),,,,,,,,,,#REF!,X,Mr Charles Yeagle             ,0,www.watermakersair.com/,+1 954 771 0330     ,,,,,,
396,115,Usa ,Watermakers Air Inc,"2545 Northwest 55th Court, Hangar 26, Fort Lauderdale FL 33309, United States",,Tel: +1 954 771 0330,Fax: +1 954 771 0332,,,E,mail: info@watermakersair.com,,,,#REF!,.,Mr Charles Yeagle             ,#REF!,www.watermakersair.com/,+1 954 771 0330     ,,,,,,
396,116,Usa ,Watermakers Air Inc,Head: Mr Charles Yeagle,Web: www.watermakersair.com/,,,,,,,,,,#REF!,.,Mr Charles Yeagle             ,0,www.watermakersair.com/,+1 954 771 0330     ,,,,,,
396,117,Usa ,Watermakers Air Inc,o N146WM,Cessna 208B Grand Caravan,208B0813,N811FL,0300,0605,1,PWC PT6A-114A,3968,Passenger,,#REF!,.,Mr Charles Yeagle             ,0,www.watermakersair.com/,+1 954 771 0330     ,,,,1,,1
396,118,Usa ,Watermakers Air Inc,o N208JH,Cessna 208B Grand Caravan,208B1144,N12920,0905,0212,1,PWC PT6A-114A,3968,Passenger,,#REF!,.,Mr Charles Yeagle             ,0,www.watermakersair.com/,+1 954 771 0330     ,,,,1,,1
397,3,Usa ,West Air (USA)  = PCM  (aka Westair Industries Inc),West Air (USA)  = PCM  (aka Westair Industries Inc),,,,,,,,,,,#REF!,X,Ms Beth Wood                  ,mahan@westair.net       ,www.westair.net,+1 559 454 7843     ,,,,,,
397,4,Usa ,West Air (USA)  = PCM  (aka Westair Industries Inc),"PO Box 7735, 5005 East Andersen Avenue, Fresno CA 93727, United States",,Tel: +1 559 454 7843,Fax: +1 559 454 7840,,Email: mahan@westair.net,,,,,,#REF!,.,Ms Beth Wood                  ,mahan@westair.net       ,www.westair.net,+1 559 454 7843     ,,,,,,
397,5,Usa ,West Air (USA)  = PCM  (aka Westair Industries Inc),F: 1988,ICAO: PAC VALLEY Web: www.westair.net,Provides services on behalf of Federal Express. West Air also operates out of Mexico through its associate company Westair de Mexico.,,,,,,,,,#REF!,.,Ms Beth Wood                  ,mahan@westair.net       ,www.westair.net,+1 559 454 7843     ,,,,,,
397,6,Usa ,West Air (USA)  = PCM  (aka Westair Industries Inc),o N707FX,Cessna 208B Grand Super Cargomaster,208B0427,,0595,0595,1,PWC PT6A-114A,3968,Freighter,lsf FedEx,#REF!,.,Ms Beth Wood                  ,mahan@westair.net       ,www.westair.net,+1 559 454 7843     ,,,,1,,1
397,7,Usa ,West Air (USA)  = PCM  (aka Westair Industries Inc),o N713FX,Cessna 208B Grand Super Cargomaster,208B0438,,0695,0695,1,PWC PT6A-114A,3968,Freighter,lsf FedEx,#REF!,.,Ms Beth Wood                  ,mahan@westair.net       ,www.westair.net,+1 559 454 7843     ,,,,1,,1
397,8,Usa ,West Air (USA)  = PCM  (aka Westair Industries Inc),o N722FX,Cessna 208B Grand Super Cargomaster,208B0454,,0995,0995,1,PWC PT6A-114A,3968,Freighter,lsf FedEx,#REF!,.,Ms Beth Wood                  ,mahan@westair.net       ,www.westair.net,+1 559 454 7843     ,,,,1,,1
397,9,Usa ,West Air (USA)  = PCM  (aka Westair Industries Inc),o N726FX,Cessna 208B Grand Super Cargomaster,208B0465,,1195,1195,1,PWC PT6A-114A,3968,Freighter,lsf FedEx,#REF!,.,Ms Beth Wood                  ,mahan@westair.net       ,www.westair.net,+1 559 454 7843     ,,,,1,,1
397,10,Usa ,West Air (USA)  = PCM  (aka Westair Industries Inc),o N744FX,Cessna 208B Grand Super Cargomaster,208B0492,,0296,0296,1,PWC PT6A-114A,3968,Freighter,lsf FedEx,#REF!,.,Ms Beth Wood                  ,mahan@westair.net       ,www.westair.net,+1 559 454 7843     ,,,,1,,1
397,11,Usa ,West Air (USA)  = PCM  (aka Westair Industries Inc),o N748FX,Cessna 208B Grand Super Cargomaster,208B0503,,0396,0396,1,PWC PT6A-114A,3968,Freighter,lsf FedEx,#REF!,.,Ms Beth Wood                  ,mahan@westair.net       ,www.westair.net,+1 559 454 7843     ,,,,1,,1
397,12,Usa ,West Air (USA)  = PCM  (aka Westair Industries Inc),o N750FX,Cessna 208B Grand Super Cargomaster,208B0511,,0396,0396,1,PWC PT6A-114A,3968,Freighter,lsf FedEx,#REF!,.,Ms Beth Wood                  ,mahan@westair.net       ,www.westair.net,+1 559 454 7843     ,,,,1,,1
397,13,Usa ,West Air (USA)  = PCM  (aka Westair Industries Inc),o N754FX,Cessna 208B Grand Super Cargomaster,208B0526,,0596,0596,1,PWC PT6A-114A,3968,Freighter,lsf FedEx,#REF!,.,Ms Beth Wood                  ,mahan@westair.net       ,www.westair.net,+1 559 454 7843     ,,,,1,,1
397,14,Usa ,West Air (USA)  = PCM  (aka Westair Industries Inc),o N762FE,Cessna 208B Grand Super Cargomaster,208B0255,,0391,0391,1,PWC PT6A-114A,3968,Freighter,lsf FedEx,#REF!,.,Ms Beth Wood                  ,mahan@westair.net       ,www.westair.net,+1 559 454 7843     ,,,,1,,1
397,15,Usa ,West Air (USA)  = PCM  (aka Westair Industries Inc),o N763FE,Cessna 208B Grand Super Cargomaster,208B0256,,0491,0491,1,PWC PT6A-114A,3968,Freighter,lsf FedEx,#REF!,.,Ms Beth Wood                  ,mahan@westair.net       ,www.westair.net,+1 559 454 7843     ,,,,1,,1
397,16,Usa ,West Air (USA)  = PCM  (aka Westair Industries Inc),o N768FE,Cessna 208B Grand Super Cargomaster,208B0263,,0591,0591,1,PWC PT6A-114A,3968,Freighter,lsf FedEx,#REF!,.,Ms Beth Wood                  ,mahan@westair.net       ,www.westair.net,+1 559 454 7843     ,,,,1,,1
397,17,Usa ,West Air (USA)  = PCM  (aka Westair Industries Inc),o N771FE,Cessna 208B Grand Super Cargomaster,208B0267,,0691,0691,1,PWC PT6A-114A,3968,Freighter,lsf FedEx,#REF!,.,Ms Beth Wood                  ,mahan@westair.net       ,www.westair.net,+1 559 454 7843     ,,,,1,,1
397,18,Usa ,West Air (USA)  = PCM  (aka Westair Industries Inc),o N772FE,Cessna 208B Grand Super Cargomaster,208B0268,,0691,0691,1,PWC PT6A-114A,3968,Freighter,lsf FedEx,#REF!,.,Ms Beth Wood                  ,mahan@westair.net       ,www.westair.net,+1 559 454 7843     ,,,,1,,1
397,19,Usa ,West Air (USA)  = PCM  (aka Westair Industries Inc),o N781FE,Cessna 208B Grand Super Cargomaster,208B0278,,0991,0991,1,PWC PT6A-114A,3968,Freighter,lsf FedEx,#REF!,.,Ms Beth Wood                  ,mahan@westair.net       ,www.westair.net,+1 559 454 7843     ,,,,1,,1
397,20,Usa ,West Air (USA)  = PCM  (aka Westair Industries Inc),o N782FE,Cessna 208B Grand Super Cargomaster,208B0280,,1091,1091,1,PWC PT6A-114A,3968,Freighter,lsf FedEx,#REF!,.,Ms Beth Wood                  ,mahan@westair.net       ,www.westair.net,+1 559 454 7843     ,,,,1,,1
397,21,Usa ,West Air (USA)  = PCM  (aka Westair Industries Inc),o N785FE,Cessna 208B Grand Super Cargomaster,208B0283,,1191,1191,1,PWC PT6A-114A,3968,Freighter,lsf FedEx,#REF!,.,Ms Beth Wood                  ,mahan@westair.net       ,www.westair.net,+1 559 454 7843     ,,,,1,,1
397,22,Usa ,West Air (USA)  = PCM  (aka Westair Industries Inc),o N790FE,Cessna 208B Grand Super Cargomaster,208B0288,,1291,1291,1,PWC PT6A-114A,3968,Freighter,lsf FedEx,#REF!,.,Ms Beth Wood                  ,mahan@westair.net       ,www.westair.net,+1 559 454 7843     ,,,,1,,1
397,23,Usa ,West Air (USA)  = PCM  (aka Westair Industries Inc),o N844FE,Cessna 208B Grand Super Cargomaster,208B0149,,0389,0389,1,PWC PT6A-114,3968,Freighter,lsf FedEx,#REF!,.,Ms Beth Wood                  ,mahan@westair.net       ,www.westair.net,+1 559 454 7843     ,,,,1,,1
397,24,Usa ,West Air (USA)  = PCM  (aka Westair Industries Inc),o N857FE,Cessna 208B Grand Super Cargomaster,208B0177,,0789,0789,1,PWC PT6A-114,3968,Freighter,lsf FedEx,#REF!,.,Ms Beth Wood                  ,mahan@westair.net       ,www.westair.net,+1 559 454 7843     ,,,,1,,1
397,25,Usa ,West Air (USA)  = PCM  (aka Westair Industries Inc),o N872FE,Cessna 208B Grand Super Cargomaster,208B0200,,1289,1289,1,PWC PT6A-114,3968,Freighter,lsf FedEx,#REF!,.,Ms Beth Wood                  ,mahan@westair.net       ,www.westair.net,+1 559 454 7843     ,,,,1,,1
397,26,Usa ,West Air (USA)  = PCM  (aka Westair Industries Inc),o N879FE,Cessna 208B Grand Super Cargomaster,208B0213,,0490,0490,1,PWC PT6A-114,3968,Freighter,lsf FedEx,#REF!,.,Ms Beth Wood                  ,mahan@westair.net       ,www.westair.net,+1 559 454 7843     ,,,,1,,1
397,27,Usa ,West Air (USA)  = PCM  (aka Westair Industries Inc),o N886FE,Cessna 208B Grand Super Cargomaster,208B0190,,0989,0989,1,PWC PT6A-114,3968,Freighter,lsf FedEx,#REF!,.,Ms Beth Wood                  ,mahan@westair.net       ,www.westair.net,+1 559 454 7843     ,,,,1,,1
397,28,Usa ,West Air (USA)  = PCM  (aka Westair Industries Inc),o N891FE,Cessna 208B Grand Super Cargomaster,208B0221,,0790,0790,1,PWC PT6A-114,3968,Freighter,lsf FedEx,#REF!,.,Ms Beth Wood                  ,mahan@westair.net       ,www.westair.net,+1 559 454 7843     ,,,,1,,1
397,29,Usa ,West Air (USA)  = PCM  (aka Westair Industries Inc),o N892FE,Cessna 208B Grand Super Cargomaster,208B0222,,0790,0790,1,PWC PT6A-114,3968,Freighter,lsf FedEx,#REF!,.,Ms Beth Wood                  ,mahan@westair.net       ,www.westair.net,+1 559 454 7843     ,,,,1,,1
397,30,Usa ,West Air (USA)  = PCM  (aka Westair Industries Inc),o N908FE,Cessna 208B Grand Super Cargomaster,208B0008,,0187,0693,1,PWC PT6A-114,3968,Freighter,lsf FedEx,#REF!,.,Ms Beth Wood                  ,mahan@westair.net       ,www.westair.net,+1 559 454 7843     ,,,,1,,1
397,31,Usa ,West Air (USA)  = PCM  (aka Westair Industries Inc),o N920FE,Cessna 208B Grand Super Cargomaster,208B0020,,0587,0587,1,PWC PT6A-114,3968,Freighter,lsf FedEx,#REF!,.,Ms Beth Wood                  ,mahan@westair.net       ,www.westair.net,+1 559 454 7843     ,,,,1,,1
397,32,Usa ,West Air (USA)  = PCM  (aka Westair Industries Inc),o N930FE,Cessna 208B Grand Super Cargomaster,208B0030,,0787,0691,1,PWC PT6A-114,3968,Freighter,lsf FedEx,#REF!,.,Ms Beth Wood                  ,mahan@westair.net       ,www.westair.net,+1 559 454 7843     ,,,,1,,1
397,33,Usa ,West Air (USA)  = PCM  (aka Westair Industries Inc),o N968FE,Cessna 208B Grand Super Cargomaster,208B0090,,0688,0606,1,PWC PT6A-114,3968,Freighter,lsf FedEx,#REF!,.,Ms Beth Wood                  ,mahan@westair.net       ,www.westair.net,+1 559 454 7843     ,,,,1,,1
397,34,Usa ,West Air (USA)  = PCM  (aka Westair Industries Inc),o N969FE,Cessna 208B Grand Super Cargomaster,208B0092,,0688,0688,1,PWC PT6A-114,3968,Freighter,lsf FedEx,#REF!,.,Ms Beth Wood                  ,mahan@westair.net       ,www.westair.net,+1 559 454 7843     ,,,,1,,1
397,35,Usa ,West Air (USA)  = PCM  (aka Westair Industries Inc),o N984FE,Cessna 208B Grand Super Cargomaster,208B0115,,0988,0988,1,PWC PT6A-114,3968,Freighter,lsf FedEx,#REF!,.,Ms Beth Wood                  ,mahan@westair.net       ,www.westair.net,+1 559 454 7843     ,,,,1,,1
397,36,Usa ,West Air (USA)  = PCM  (aka Westair Industries Inc),o N985FE,Cessna 208B Grand Super Cargomaster,208B0117,,0988,0988,1,PWC PT6A-114A,3968,Freighter,lsf FedEx,#REF!,.,Ms Beth Wood                  ,mahan@westair.net       ,www.westair.net,+1 559 454 7843     ,,,,1,,1
397,37,Usa ,West Air (USA)  = PCM  (aka Westair Industries Inc),o N987FE,Cessna 208B Grand Super Cargomaster,208B0201,,1289,1289,1,PWC PT6A-114,3968,Freighter,lsf FedEx,#REF!,.,Ms Beth Wood                  ,mahan@westair.net       ,www.westair.net,+1 559 454 7843     ,,,,1,,1
397,38,Usa ,West Air (USA)  = PCM  (aka Westair Industries Inc),o N995FE,Cessna 208B Grand Super Cargomaster,208B0133,,1288,0695,1,PWC PT6A-114,3968,Freighter,lsf FedEx,#REF!,.,Ms Beth Wood                  ,mahan@westair.net       ,www.westair.net,+1 559 454 7843     ,,,,1,,1
397,39,Usa ,West Coast Aviation Services LLC,West Coast Aviation Services LLC,,,,,,,,"Santa Ana-John Wayne, CA",,,#REF!,X,Ms Babra  Hunt ,charter@westcoastcharters.com       ,www.westcoastcharters.com,+1 949 852 8340,,,,,,
397,40,Usa ,West Coast Aviation Services LLC,"19711 Campus Drive, Suite 150, Santa Ana CA 92707, United States",,Tel: +1 949 852 8340 Fax: +1 949 260 3999,,Email: charter@westcoastcharters.com,,,,,,,#REF!,.,Ms Babra  Hunt ,charter@westcoastcharters.com       ,www.westcoastcharters.com,+1 949 852 8340,,,,,,
397,41,Usa ,West Coast Aviation Services LLC,F: 1987,Head: Ms Babra  Hunt Web: www.westcoastcharters.com,,,,,,,,,,#REF!,.,Ms Babra  Hunt ,charter@westcoastcharters.com       ,www.westcoastcharters.com,+1 949 852 8340,,,,,,
397,42,Usa ,West Coast Aviation Services LLC,o N62WC,Beechcraft King Air B200,BB-1326,N38LA,0489,1102,2,PWC PT6A-42,5670,Executive,,#REF!,.,Ms Babra  Hunt ,charter@westcoastcharters.com       ,www.westcoastcharters.com,+1 949 852 8340,,,,2,,2
397,43,Usa ,West Coast Aviation Services LLC,o N96WC,Beechcraft King Air B200,BB-969,N969WB,0182,0510,2,PWC PT6A-42,5670,Executive,,#REF!,.,Ms Babra  Hunt ,charter@westcoastcharters.com       ,www.westcoastcharters.com,+1 949 852 8340,,,,2,,2
397,44,Usa ,West Coast Aviation Services LLC,o N97WC,Beechcraft King Air B200,BB-1382,N678RM,0990,1203,2,PWC PT6A-42,5670,Executive,,#REF!,.,Ms Babra  Hunt ,charter@westcoastcharters.com       ,www.westcoastcharters.com,+1 949 852 8340,,,,2,,2
397,45,Usa ,West Coast Aviation Services LLC,o N17WC,Beechcraft King Air 350,FL-168,N108NT,0797,0307,2,PWC PT6A-60A,6803,Executive,,#REF!,.,Ms Babra  Hunt ,charter@westcoastcharters.com       ,www.westcoastcharters.com,+1 949 852 8340,,,,2,,2
397,46,Usa ,West Coast Aviation Services LLC,o N49WC,Beechcraft King Air 350,FL-144,N397S,1096,1006,2,PWC PT6A-60A,6803,Executive,,#REF!,.,Ms Babra  Hunt ,charter@westcoastcharters.com       ,www.westcoastcharters.com,+1 949 852 8340,,,,2,,2
397,47,Usa ,West Coast Aviation Services LLC,o N60WC,Beechcraft King Air 350,FL-96,N19GD,1193,1204,2,PWC PT6A-60A,6803,Executive,,#REF!,.,Ms Babra  Hunt ,charter@westcoastcharters.com       ,www.westcoastcharters.com,+1 949 852 8340,,,,2,,2
397,48,Usa ,West Coast Aviation Services LLC,o N73WC,Beechcraft King Air 350,FL-135,N283CB,0596,1005,2,PWC PT6A-60A,6803,Executive,,#REF!,.,Ms Babra  Hunt ,charter@westcoastcharters.com       ,www.westcoastcharters.com,+1 949 852 8340,,,,2,,2
397,49,Usa ,West Coast Aviation Services LLC,o N89WC,Beechcraft King Air 350,FL-72,N3739C,0192,1007,2,PWC PT6A-60A,6803,Executive,,#REF!,.,Ms Babra  Hunt ,charter@westcoastcharters.com       ,www.westcoastcharters.com,+1 949 852 8340,,,,2,,2
397,50,Usa ,West Coast Aviation Services LLC,o N999HW,Beechcraft King Air 350,FL-49,N350EB,1191,1206,2,PWC PT6A-60A,6803,Executive,,#REF!,.,Ms Babra  Hunt ,charter@westcoastcharters.com       ,www.westcoastcharters.com,+1 949 852 8340,,,,2,,2
397,51,Usa ,West Coast Aviation Services LLC,o N288AS,Bombardier Learjet 40 (XR),45-2088,,1107,0608,2,GA TFE731-20BR,9525,Executive,,#REF!,.,Ms Babra  Hunt ,charter@westcoastcharters.com       ,www.westcoastcharters.com,+1 949 852 8340,,,,,,
397,52,Usa ,West Coast Aviation Services LLC,o N949LL,Cessna 525B Citation CJ3,525B-0306,N525H,0609,0609,2,WRR FJ-44-3A,6291,Executive,,#REF!,.,Ms Babra  Hunt ,charter@westcoastcharters.com       ,www.westcoastcharters.com,+1 949 852 8340,,,,,,
397,53,Usa ,West Coast Aviation Services LLC,o N1867M,Cessna 560XL Citation Excel,560-5303,,0103,0103,2,PWC PW545A,9071,Executive,,#REF!,.,Ms Babra  Hunt ,charter@westcoastcharters.com       ,www.westcoastcharters.com,+1 949 852 8340,,,,,,
397,54,Usa ,West Coast Aviation Services LLC,o N916CG,IAI Astra/G100-SP,045,N916BG,0490,0608,2,GA TFE731-3C-200G,10660,Executive,,#REF!,.,Ms Babra  Hunt ,charter@westcoastcharters.com       ,www.westcoastcharters.com,+1 949 852 8340,,,,,,
397,55,Usa ,West Michigan Air Care Inc,West Michigan Air Care Inc,,,,,,,,,"Kalamazoo-Heliport, MI",,#REF!,X,Mr Rick Morley    ,rlmorley@aircare.org       ,www.aircare.org,+1 269 3372505      ,,,,,,
397,56,Usa ,West Michigan Air Care Inc,"PO Box 50406, Kalamazoo MI 49005-0406, United States",Tel: +1 269 3372505,Fax: +1 269 3372506,Email: rlmorley@aircare.org,,,,,,,,#REF!,.,Mr Rick Morley    ,rlmorley@aircare.org       ,www.aircare.org,+1 269 3372505      ,,,,,,
397,57,Usa ,West Michigan Air Care Inc,F: 1993    Head: Mr Rick Morley    Web: www.aircare.org,,,,,,,,,,,#REF!,.,Mr Rick Morley    ,rlmorley@aircare.org       ,www.aircare.org,+1 269 3372505      ,,,,,,
397,58,Usa ,West Michigan Air Care Inc,o N365A,Eurocopter AS365N2 Dauphin 2,6379,N365LH,0791,1102,2,TBMCA Arriel 1C2,4250,EMS,,#REF!,.,Mr Rick Morley    ,rlmorley@aircare.org       ,www.aircare.org,+1 269 3372505      ,,,,,,
397,59,Usa ,West Michigan Air Care Inc,o N365WM,Eurocopter AS365N2 Dauphin 2,6429,,0993,0993,2,TBMCA Arriel 1C2,4250,EMS,,#REF!,.,Mr Rick Morley    ,rlmorley@aircare.org       ,www.aircare.org,+1 269 3372505      ,,,,,,
397,60,Usa ,WestAir Charter,WestAir Charter,,,,,,,,,,,#REF!,X,0,charter@westair.com       ,www.westair.com,+1 208 3381853      ,,,,,,
397,61,Usa ,WestAir Charter,"4300 South Kennedy Street, Boise ID 83705, United States",Tel: +1 208 3381853,Fax: +1 208 3381805,Email: charter@westair.com,,,,,,,,#REF!,.,0,charter@westair.com       ,www.westair.com,+1 208 3381853      ,,,,,,
397,62,Usa ,WestAir Charter,Web: www.westair.com,,,,,,,,,,,#REF!,.,0,charter@westair.com       ,www.westair.com,+1 208 3381853      ,,,,,,
397,63,Usa ,WestAir Charter,o N75NG,Pilatus PC-12NG,1375,,1212,0313,1,PWC PT6A-67P,4740,Executive,,#REF!,.,0,charter@westair.com       ,www.westair.com,+1 208 3381853      ,,,,1,,1
397,64,Usa ,WestAir Charter,o N214CS,Pilatus PC-12-47,766,,1006,0107,1,PWC PT6A-67B,4740,Executive,,#REF!,.,0,charter@westair.com       ,www.westair.com,+1 208 3381853      ,,,,1,,1
397,65,Usa ,WestAir Charter,o N660WA,Pilatus PC-12-45,660,,1005,0406,1,PWC PT6A-67B,4500,Executive,,#REF!,.,0,charter@westair.com       ,www.westair.com,+1 208 3381853      ,,,,1,,1
397,66,Usa ,WestAir Charter,o N861PP,Pilatus PC-12-45,510,,1003,0608,1,PWC PT6A-67B,4500,Executive,,#REF!,.,0,charter@westair.com       ,www.westair.com,+1 208 3381853      ,,,,1,,1
397,67,Usa ,WestAir Charter,o N903PP,Pilatus PC-12NG,1172,,1209,1209,1,PWC PT6A-67P,4740,Executive,,#REF!,.,0,charter@westair.com       ,www.westair.com,+1 208 3381853      ,,,,1,,1
397,68,Usa ,Western Air Express  = WAE  (aka Transportation Systems Inc),Western Air Express  = WAE  (aka Transportation Systems Inc),,,,,,,,,,,#REF!,X,Mr Gene Heil                  ,info@westernairexpress.com       ,www.westernairexpress.com,+1 208 343 2756     ,,,,,,
397,69,Usa ,Western Air Express  = WAE  (aka Transportation Systems Inc),"3669 West Wright  Street, Boise ID 83705, United States",Tel: +1 208 343 2756,Fax: +1 208 343 2878,Email: info@westernairexpress.com,,,,,,,,#REF!,.,Mr Gene Heil                  ,info@westernairexpress.com       ,www.westernairexpress.com,+1 208 343 2756     ,,,,,,
397,70,Usa ,Western Air Express  = WAE  (aka Transportation Systems Inc),,ICAO: WESTERN EXPRESS Web: www.westernairexpress.com,,,,,,,,,,#REF!,.,Mr Gene Heil                  ,info@westernairexpress.com       ,www.westernairexpress.com,+1 208 343 2756     ,,,,,,
397,71,Usa ,Western Air Express  = WAE  (aka Transportation Systems Inc),o N1010V,Fairchild(Swearingen)SA226T Merlin IIIB,T-372,,1280,0806,2,GA TPE331-10U-501G,5670,Executive,,#REF!,.,Mr Gene Heil                  ,info@westernairexpress.com       ,www.westernairexpress.com,+1 208 343 2756     ,,,,,,
397,72,Usa ,Western Air Express  = WAE  (aka Transportation Systems Inc),o N158WA,Fairchild (Swearingen) SA227 Metro IIA,TC-411,N5974V,0281,0498,2,GA TPE331-10UA-511G,5670,Freighter,,#REF!,.,Mr Gene Heil                  ,info@westernairexpress.com       ,www.westernairexpress.com,+1 208 343 2756     ,,,,,,
397,73,Usa ,Western Air Express  = WAE  (aka Transportation Systems Inc),o N160WA,Fairchild (Swearingen) SA227 Metro IIA,TC-399,N56EA,1280,0298,2,GA TPE331-10UA-511G,5670,Freighter,,#REF!,.,Mr Gene Heil                  ,info@westernairexpress.com       ,www.westernairexpress.com,+1 208 343 2756     ,,,,,,
397,74,Usa ,Western Air Express  = WAE  (aka Transportation Systems Inc),o N162WA,Fairchild (Swearingen) SA227 Metro II,TC-418,C-GRET,0281,1199,2,GA TPE331-10UA-511G,5670,Freighter,,#REF!,.,Mr Gene Heil                  ,info@westernairexpress.com       ,www.westernairexpress.com,+1 208 343 2756     ,,,,,,
397,75,Usa ,Western Airways Inc,Western Airways Inc,,,,,,,,,"Sugarland-Regional, TX",,#REF!,X,Mr George Dodge               ,0,www.flywesternairways.com,+1 281 5659700      ,,,,,,
